,,,,,,,,,Normalized abundance,,,,,,Raw abundance,,,,,,Spectral counts,,,,,
,,,,,,,,,Condition 1,,,Condition 2,,,Condition 1,,,Condition 2,,,Condition 1,,,Condition 2,,
Accession,Peptide count,Peptides used for quantitation,Confidence score,Anova (p)*,Max fold change,Highest mean condition,Lowest mean condition,Description,A11-05217,A11-05218,A11-05219,A11-05221,A11-05222,A11-05223,A11-05217,A11-05218,A11-05219,A11-05221,A11-05222,A11-05223,A11-05217,A11-05218,A11-05219,A11-05221,A11-05222,A11-05223
Q7CPM4|Q7CPM4_SALTY,4,1,50.31,0.972453507,1.042762467,Condition 2,Condition 1,RNase G OS=Salmonella typhimurium GN=cafA,17188.14072,12461.56324,11339.4266,9955.721701,22074.70431,10711.50089,23258.26429,15677.38534,8930.565314,9955.721701,15777.87853,9715.742093,0,1,0,0,0,0
Q8ZNC0|Q8ZNC0_SALTY,5,2,108.45,0.882227771,1.04273285,Condition 2,Condition 1,Folylpolyglutamate synthase OS=Salmonella typhimurium GN=folC,105773.1186,107165.5764,89360.41609,97924.86313,134628.9743,82663.37637,143127.7058,134820.6485,70377.37099,97924.86313,96225.95952,74978.85252,2,1,1,1,1,1
Q8ZK08|YEEN_SALTY,7,7,195.35,0.713827725,1.042487548,Condition 2,Condition 1,UPF0082 protein yeeN OS=Salmonella typhimurium GN=yeeN,611585.605,561960.6292,663988.4686,692456.5573,538619.5066,684530.9819,827571.7468,706979.7875,522935.8237,692456.5573,384977.8928,620895.8525,7,3,7,5,3,5
P74883|PUR5_SALTY,15,8,501.35,0.552949691,1.042171643,Condition 1,Condition 2,Phosphoribosylformylglycinamidine cyclo-ligase OS=Salmonella typhimurium GN=purM,2184229.617,2303366.259,2474906.362,2470446.528,2043864.692,2166452.243,2955607.04,2897771.31,1949156.135,2470446.528,1460850.773,1965055.268,6,7,4,6,3,4
Q9ZEF4|Q9ZEF4_SALTY,2,2,142.43,0.547840798,1.041094971,Condition 2,Condition 1,SsaH (Secretion system apparatus) OS=Salmonella typhimurium GN=ssaH,394915.4869,354966.178,354154.0017,349254.0239,411292.6441,388859.3127,534382.9166,446568.4962,278920.2273,349254.0239,293971.1122,352710.3094,2,2,2,1,2,2
P55883|THIM_SALTY,13,12,624.69,0.468215902,1.040953638,Condition 2,Condition 1,Hydroxyethylthiazole kinase OS=Salmonella typhimurium GN=thiM,2023939.74,1955755.96,2276423.566,2129958.462,2276979.278,2105392.37,2738709.564,2460456.946,1792837.51,2129958.462,1627469.25,1909671.622,13,12,8,10,11,11
Q8ZQ04|Q8ZQ04_SALTY,2,1,20.15,0.716519993,1.040838014,Condition 2,Condition 1,Putative transcriptional repressor (TetR/AcrR family) OS=Salmonella typhimurium GN=ycfQ,401632.959,230446.4677,227671.8903,324911.8681,286212.4499,283737.5357,543472.7154,289915.3185,179307.0107,324911.8681,204570.1362,257360.8262,0,0,1,0,0,0
Q8ZLE8|Q8ZLE8_SALTY,4,2,120.76,0.611344014,1.040774751,Condition 2,Condition 1,Putative methyltransferase OS=Salmonella typhimurium GN=yhhF,36529.18907,38545.21431,46563.97884,60035.1438,3653.604765,62909.40835,49429.75204,48492.16477,36672.2824,60035.1438,2611.411295,57061.24596,1,1,1,0,1,2
P27237|OPDA_SALTY,32,22,1056.06,0.286730396,1.040766593,Condition 1,Condition 2,Oligopeptidase A OS=Salmonella typhimurium GN=prlC,1724878.077,1657297.55,1750244.021,1678321.43,1701294.597,1551767.901,2334031.985,2084978.571,1378435.533,1678321.43,1215999.051,1407512.997,13,12,12,8,10,12
P65359|MINC_SALTY,8,2,148.89,0.761112347,1.040412471,Condition 2,Condition 1,Septum site-determining protein minC OS=Salmonella typhimurium GN=minC,342143.9913,236049.05,232703.6338,315148.3558,237850.3502,290668.3072,462974.7631,296963.6992,183269.849,315148.3558,170003.3613,263647.3018,1,2,1,2,1,2
Q8ZNU2|Q8ZNU2_SALTY,2,1,24.31,0.663833482,1.040406096,Condition 1,Condition 2,Putative glucose-6-phosphate dehydrogenase OS=Salmonella typhimurium GN=STM1939,62704.95318,62962.55987,75594.56336,71307.64136,63135.43239,59002.61748,84849.68778,79210.63307,59535.831,71307.64136,45126.00346,53517.63681,0,1,0,0,0,0
P74857|SSAN_SALTY,4,1,65.67,0.800067406,1.040339635,Condition 1,Condition 2,Probable secretion system apparatus ATP synthase ssaN OS=Salmonella typhimurium GN=ssaN,11283.18344,13682.47505,7475.022076,7767.771281,16509.52568,6905.481689,15267.92611,17213.36479,5887.08541,7767.771281,11800.17123,6263.536718,0,1,0,0,0,0
Q8ZM57|Q8ZM57_SALTY,3,2,56.19,0.807268684,1.04017233,Condition 1,Condition 2,Putative gntR family regulatory protein OS=Salmonella typhimurium GN=STM3084,112594.0987,155404.5671,155215.7526,124958.2783,149644.1763,132267.0673,152357.5673,195508.1586,122242.9022,124958.2783,106958.064,119971.3025,1,1,0,1,0,0
Q7CPS6|Q7CPS6_SALTY,6,3,155.12,0.831046314,1.040047033,Condition 2,Condition 1,Uptake of enterochelin OS=Salmonella typhimurium GN=exbD,213273.0504,172810.4881,152221.7365,188641.5244,223100.5933,148120.6864,288592.0621,217405.8391,119884.9121,188641.5244,159460.9835,134351.1431,3,3,3,3,2,2
Q8ZNG2|SSEL_SALTY,5,3,246.25,0.868941419,1.03989478,Condition 1,Condition 2,Deubiquitinase sseL OS=Salmonella typhimurium GN=sseL,197340.0022,293931.923,290154.0116,240102.352,257098.4372,254246.33,267032.1358,369783.785,228515.9069,240102.352,183760.9172,230611.1717,2,3,3,3,2,1
Q7CP87|Q7CP87_SALTY,4,2,247.75,0.726816215,1.039706664,Condition 1,Condition 2,Putative cytoplasmic protein OS=Salmonella typhimurium GN=ytfP,264115.0804,186911.594,273272.2413,280443.7551,95269.22921,320924.7701,357389.3445,235145.8663,215220.371,280443.7551,68093.6109,291091.074,3,3,3,3,1,3
O52324|ARNC_SALTY,17,10,433.71,0.706520113,1.039700802,Condition 1,Condition 2,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase OS=Salmonella typhimurium GN=arnC,707125.7961,748945.2565,739588.4295,594054.0763,950013.0496,567751.4641,956852.6884,942217.5342,582475.9056,594054.0763,679021.1223,514972.3513,7,6,8,5,6,3
Q8ZRR0|PANB_SALTY,6,4,108.68,0.471593652,1.039693435,Condition 1,Condition 2,3-methyl-2-oxobutanoate hydroxymethyltransferase OS=Salmonella typhimurium GN=panB,153713.381,173135.3091,160718.8146,166220.301,155225.6453,147507.1973,207998.439,217814.4833,126576.9357,166220.301,110947.4148,133794.6848,1,1,1,1,2,1
Q8ZM50|RUVX_SALTY,4,1,23.52,0.537742056,1.038834201,Condition 1,Condition 2,Putative Holliday junction resolvase OS=Salmonella typhimurium GN=yqgF,21203.63034,17486.42433,21358.80117,26435.39641,1122.836997,30245.84713,28691.85483,21998.9585,16821.50039,26435.39641,802.5469105,27434.14328,0,0,0,1,0,0
P0A9X6|MREB_SALTY,24,14,852.86,0.327341012,1.038692037,Condition 1,Condition 2,Rod shape-determining protein mreB OS=Salmonella typhimurium GN=mreB,2980795.827,2904725.963,2980742.974,2994082.666,2875255.062,2666652.196,4033486.709,3654317.468,2347536.675,2994082.666,2055086.422,2418755.808,9,13,13,10,11,10
P0A1H3|EFG_SALTY,58,34,3190.12,0.735721656,1.037981918,Condition 1,Condition 2,Elongation factor G OS=Salmonella typhimurium GN=fusA,23162990.61,21157705.05,25918535.87,20381046.76,28368128.75,18919856.41,31343178.19,26617647.29,20412599.83,20381046.76,20276098.97,17161035.35,40,38,38,35,36,37
P0A273|LEXA_SALTY,16,6,314.95,0.723079074,1.037855533,Condition 1,Condition 2,LexA repressor OS=Salmonella typhimurium GN=lexA,468370.5247,420940.3755,534568.2192,571182.2008,212082.2797,588678.9876,633779.1637,529567.9479,421008.6247,571182.2008,151585.6521,533954.4177,4,4,5,5,1,5
Q8ZLM1|RS13_SALTY,17,6,680.87,0.561145451,1.037792996,Condition 2,Condition 1,30S ribosomal protein S13 OS=Salmonella typhimurium GN=rpsM,6257876.887,5586105.198,6486668.748,6567617.017,5859576.559,6596227.479,8467894.052,7027651.513,5108690.323,6567617.017,4188127.998,5983031.29,8,7,9,7,6,9
Q8ZRU7|MURE_SALTY,19,11,771.83,0.661360659,1.037496014,Condition 1,Condition 2,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase OS=Salmonella typhimurium GN=murE",979616.6523,992423.5409,1201302.38,1026318.003,977529.4496,1054807.743,1325575.778,1248527.651,946106.8666,1026318.003,698688.4488,956751.0748,8,12,12,9,9,10
Q8ZP18|Q8ZP18_SALTY,17,10,446.87,0.662817537,1.037452043,Condition 1,Condition 2,Putative resistance protein MccF OS=Salmonella typhimurium GN=ycgQ,899358.3797,754148.3215,871435.2745,846138.0794,721513.1315,866140.3007,1216973.682,948763.2984,686314.2126,846138.0794,515700.9754,785622.4694,10,8,7,6,7,7
Q8ZPU0|CEDA_SALTY,4,3,45.7,0.757623537,1.037410289,Condition 1,Condition 2,Cell division activator cedA OS=Salmonella typhimurium GN=cedA,72759.76895,57867.40296,67918.51749,74220.2131,40147.84587,77017.8291,98455.43877,72800.62361,53490.42576,74220.2131,28695.64305,69858.12464,1,0,1,1,1,0
P65534|NDK_SALTY,9,6,424.38,0.582494603,1.03737871,Condition 2,Condition 1,Nucleoside diphosphate kinase OS=Salmonella typhimurium GN=ndk,3222433.469,2779083.456,3421965.643,3383138.318,3106581.503,3286000.365,4360460.535,3496251.746,2695029.367,3383138.318,2220426.824,2980528.35,5,6,6,5,5,5
Q8ZRT0|Q8ZRT0_SALTY,34,21,2021.96,0.699268608,1.037346821,Condition 2,Condition 1,Dihydrolipoyl dehydrogenase OS=Salmonella typhimurium GN=lpdA,14102932.54,14008696.33,18132413.93,15796499.28,17526792.97,14647818.54,19083491.22,17623770.49,14280502.24,15796499.28,12527262.27,13286133.16,21,23,22,21,20,19
Q8ZL30|REVERSE_Q8ZL30_SALTY-R,3,1,31.92,0.713018926,1.037192014,Condition 1,Condition 2,Putative cytoplasmic protein OS=Salmonella typhimurium GN=STM3760,110097.0824,86875.7781,95488.5805,105108.5354,41958.10775,134907.6074,148978.7105,109294.8793,75203.7149,105108.5354,29989.52638,122366.3736,0,2,1,1,0,1
Q8ZQ40|WRBA_SALTY,15,12,822.69,0.72398512,1.037067721,Condition 1,Condition 2,Flavoprotein wrbA OS=Salmonella typhimurium GN=wrbA,10670762.64,8173885.033,9819570.992,9555094.601,9050388.538,9034195.629,14439224.22,10283231.96,7733576.241,9555094.601,6468758.492,8194361.899,13,17,13,16,13,16
P0A1F0|DDLA_SALTY,5,3,147.66,0.809799866,1.036566852,Condition 2,Condition 1,D-alanine--D-alanine ligase A OS=Salmonella typhimurium GN=ddlA,222291.0588,202337.2662,192397.371,210132.8464,251380.123,178075.4143,300794.8492,254552.2765,151525.9413,210132.8464,179673.7564,161521.23,1,3,2,2,3,2
P12677|BIOA_SALTY,16,7,510.72,0.762509931,1.036411395,Condition 1,Condition 2,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase OS=Salmonella typhimurium GN=bioA,617676.1086,546834.2623,687334.6521,683615.8089,443345.8067,659824.0493,835813.1584,687949.9212,541322.522,683615.8089,316881.0864,598485.717,6,6,6,7,3,6
P0A295|RHO_SALTY,27,15,1450.07,0.778332025,1.036270418,Condition 2,Condition 1,Transcription termination factor rho OS=Salmonella typhimurium GN=rho,2877105.479,2550778.87,2472420.523,2633086.038,3191945.756,2361820.436,3893177.321,3209031.042,1947198.368,2633086.038,2281440.861,2142261.712,10,11,12,10,14,11
Q8ZLI4|Q8ZLI4_SALTY,12,1,93.22,0.807177817,1.036080254,Condition 1,Condition 2,Phosphorylase OS=Salmonella typhimurium GN=malP,46536.9195,33731.31616,36732.51531,37018.45521,33918.86219,41989.02252,62971.78915,42435.9955,28929.33998,37018.45521,24243.48158,38085.65371,0,1,0,0,1,0
Q8ZLJ2|GREB_SALTY,8,5,173.24,0.858894706,1.036021903,Condition 2,Condition 1,Transcription elongation factor greB OS=Salmonella typhimurium GN=greB,153047.1812,109103.3211,114587.4418,147094.4977,99314.82975,143899.4345,207096.9658,137258.4462,90245.3598,147094.4977,70985.20088,130522.3057,3,4,2,3,3,3
P27236|DCP_SALTY,17,10,475.48,0.479875192,1.036015594,Condition 2,Condition 1,Peptidyl-dipeptidase dcp OS=Salmonella typhimurium GN=dcp,426687.6217,437091.7432,485071.7265,444424.1121,468600.73,484405.9228,577375.6242,549887.3261,382026.7894,444424.1121,334932.0241,439374.749,4,6,4,5,5,5
Q8ZL60|Q8ZL60_SALTY,4,2,22.73,0.996358186,1.035744702,Condition 2,Condition 1,Putative tRNA/rRNA methyltransferase OS=Salmonella typhimurium GN=yibK,21738.36422,25505.12158,28560.64394,29062.08633,16680.72049,32770.91899,29415.43409,32086.95502,22493.43862,29062.08633,11922.53259,29724.48029,1,1,2,1,0,1
Q7CPJ6|Q7CPJ6_SALTY,10,5,239.39,0.744085874,1.035571481,Condition 1,Condition 2,Putative ATPase involved in cell division OS=Salmonella typhimurium GN=ftsE,540226.9735,480240.0996,451688.4783,403050.4578,628326.7742,390210.3445,731012.268,604170.5165,355735.2238,403050.4578,449096.0957,353935.7471,2,4,2,3,3,2
P0A2R4|RPOC_SALTY,103,47,3168.73,0.72575049,1.035532266,Condition 1,Condition 2,DNA-directed RNA polymerase subunit beta' OS=Salmonella typhimurium GN=rpoC,5750925.935,5983732.041,5469677.73,4746025.704,7864933.265,4003043.587,7781909.488,7527889.655,4307741.119,4746025.704,5621455.216,3630914.051,38,44,31,28,40,25
P0A2B5|RIMM_SALTY,10,8,490.3,0.736294561,1.035473369,Condition 1,Condition 2,Ribosome maturation factor rimM OS=Salmonella typhimurium GN=rimM,915937.7631,798893.0385,915546.1556,927826.3703,653860.3708,958578.4504,1239408.201,1005054.805,721054.5146,927826.3703,467346.2149,869467.4161,6,5,6,6,3,5
P40730|REVERSE_YJBB_SALTY-R,9,2,49.2,0.859630041,1.03492972,Condition 2,Condition 1,Uncharacterized protein yjbB OS=Salmonella typhimurium GN=yjbB,37548.55631,35162.11973,38117.11169,39695.92133,18753.73864,56249.31134,50809.11663,44236.03122,30019.80326,39695.92133,13404.22078,51020.28256,2,0,1,1,1,2
Q7CPE4|Q7CPE4_SALTY,7,2,121.1,0.80468039,1.034811131,Condition 1,Condition 2,ATP synthase B chain OS=Salmonella typhimurium GN=atpF,246513.1491,223412.6878,167535.3921,190363.9281,282574.5077,143078.5456,333571.1562,281066.4064,131945.4514,190363.9281,201969.9197,129777.7279,1,1,1,1,1,1
P66643|RS9_SALTY,16,12,460.46,0.864690304,1.034076101,Condition 2,Condition 1,30S ribosomal protein S9 OS=Salmonella typhimurium GN=rpsI,5998057.57,4740422.332,5343393.835,6414004.54,4345470.982,5870405.766,8116317.552,5963732.331,4208284.011,6414004.54,3105922.16,5324683.161,10,12,10,12,10,11
Q7CR93|Q7CR93_SALTY,5,2,82.61,0.746789754,1.03404349,Condition 1,Condition 2,Flavokinase and FAD synthetase OS=Salmonella typhimurium GN=ribF,24227.3996,27852.50305,23928.60988,21211.9936,32071.44847,20222.66602,32783.49138,35040.10008,18845.39854,21211.9936,22923.044,18342.73363,0,1,1,2,1,1
P32200|LPXA_SALTY,4,1,65.4,0.913795939,1.033722988,Condition 2,Condition 1,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase OS=Salmonella typhimurium GN=lpxA,15503.40898,11563.97317,12837.35116,16787.47796,17350.39498,7112.567223,20978.55663,14548.16382,10110.28221,16787.47796,12401.18194,6451.371239,1,0,0,1,1,1
Q8ZNT7|DCYD_SALTY,10,3,219.31,0.659724238,1.033138404,Condition 2,Condition 1,D-cysteine desulfhydrase OS=Salmonella typhimurium GN=dcyD,286512.1229,305971.7683,356955.5531,344149.8713,304093.6551,332658.8258,387696.0741,384930.6242,281126.6385,344149.8713,217350.7144,301734.3125,1,2,2,2,1,1
P60817|YFBU_SALTY,30,19,840.19,0.784981675,1.033078759,Condition 2,Condition 1,UPF0304 protein yfbU OS=Salmonella typhimurium GN=yfbU,2957890.853,2813208.936,3446522.927,3452663.156,2677898.159,3391968.919,4002492.669,3539183.624,2714369.888,3452663.156,1914025.723,3076645.892,9,9,13,10,11,15
P41790|EUTD_SALTY,6,1,41.55,0.743517813,1.033013111,Condition 1,Condition 2,Ethanolamine utilization protein eutD OS=Salmonella typhimurium GN=eutD,35619.42449,32077.67933,32250.68953,30240.60326,41907.22702,24605.82392,48198.69713,40355.62234,25399.59908,30240.60326,29953.15942,22318.42593,1,0,1,0,0,0
Q8ZR68|SYC_SALTY,24,8,569.55,0.773606274,1.032375209,Condition 1,Condition 2,Cysteinyl-tRNA synthetase OS=Salmonella typhimurium GN=cysS,764268.4066,618591.6195,696411.0181,742713.9001,457627.7906,813723.5692,1034175.65,778224.9307,548470.774,742713.9001,327089.1238,738078.4837,5,5,6,4,5,5
Q7DAP2|Q7DAP2_SALTY,16,7,662.28,0.686030595,1.032240928,Condition 2,Condition 1,Putative carbonic anhydrase OS=Salmonella typhimurium GN=PSLT046,1027910.667,923438.0649,978701.5202,953621.8628,1130775.498,940120.4295,1390925.194,1161739.832,770793.6354,953621.8628,808220.9483,852725.2833,4,4,4,2,3,4
Q7CQV5|IAAA_SALTY,12,6,167.05,0.746839424,1.031590104,Condition 2,Condition 1,Isoaspartyl peptidase OS=Salmonella typhimurium GN=iaaA,1876217.685,2168033.797,2711269.512,2384656.13,2470532.341,2113740.135,2538818.334,2727515.05,2135308.1,2384656.13,1765811.158,1917243.365,5,2,4,3,4,3
P00898|TRPE_SALTY,11,7,221.86,0.794542659,1.031566934,Condition 1,Condition 2,Anthranilate synthase component 1 OS=Salmonella typhimurium GN=trpE,474573.2073,604072.0567,593103.2057,450912.9756,642608.6438,527069.7496,642172.3712,759958.46,467108.8853,450912.9756,459304.0514,478072.4761,4,4,2,3,2,2
Q8ZND0|Q8ZND0_SALTY,8,2,215.05,0.578012299,1.030687904,Condition 2,Condition 1,Putative glutathione-S-transferase OS=Salmonella typhimurium GN=yfcF,433919.3856,428202.4852,507770.7353,469294.6038,467236.6521,475400.4824,587161.3408,538704.1126,399903.7939,469294.6038,333957.0504,431206.4692,2,2,3,2,3,2
Q7CPZ7|REVERSE_Q7CPZ7_SALTY-R,16,3,73.15,0.748346363,1.030605709,Condition 1,Condition 2,4.5S-RNP protein OS=Salmonella typhimurium GN=ffh,1687793.592,1556559.315,1676770.809,1804025.925,1207366.504,1763589.576,2283850.829,1958243.9,1320570.41,1804025.925,862964.3127,1599643.379,1,1,0,2,0,1
Q7CPZ8|REVERSE_Q7CPZ8_SALTY-R,5,4,52.02,0.956550631,1.030495977,Condition 2,Condition 1,Chorismate mutase T OS=Salmonella typhimurium GN=tyrA,105035.6957,129131.0419,152074.2052,155423.3889,75936.59082,166659.7582,142129.8564,162454.5063,119768.7212,155423.3889,54275.62195,151166.7921,0,1,1,1,1,1
Q7CP99|Q7CP99_SALTY,1,1,180.93,0.950911386,1.030348036,Condition 1,Condition 2,Putative entericidin B OS=Salmonella typhimurium GN=ecnB,6314616.721,3323375.074,3641084.699,5744510.928,3217684.053,3925757.466,8544671.992,4181002.87,2867600.442,5744510.928,2299837.289,3560812.575,3,2,2,3,2,3
Q8ZKA4|Q8ZKA4_SALTY,26,10,814.29,0.921737036,1.030137022,Condition 1,Condition 2,Component of modulator for protease specific for FtsH phage lambda cII repressor OS=Salmonella typhimurium GN=hflK,2252638.368,2731855.845,3577727.295,2649138.179,3117472.03,2545120.492,3048174.866,3436836.612,2817702.202,2649138.179,2228210.821,2308521.892,7,6,4,5,4,5
P0A1H9|FABZ_SALTY,9,8,324.97,0.792978973,1.029866788,Condition 2,Condition 1,(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase OS=Salmonella typhimurium GN=fabZ,868264.3788,754358.2642,736500.9427,927665.5651,791377.3032,710540.1615,1174898.596,949027.4187,580044.3009,927665.5651,565636.3403,644487.1758,3,5,4,3,5,5
Q7CQG7|Q7CQG7_SALTY,10,7,391.56,0.887959527,1.029840949,Condition 2,Condition 1,Putative deoR family regulatory protein OS=Salmonella typhimurium GN=yciT,575756.9058,651665.6502,745348.2,572121.2617,840236.8924,619281.9529,779089.868,819834.0222,587012.1143,572121.2617,600558.6954,561712.4809,7,5,5,5,5,5
Q8ZKX9|Q8ZKX9_SALTY,14,7,568.53,0.710499645,1.029164723,Condition 2,Condition 1,Putative oxidoreductase OS=Salmonella typhimurium GN=yieF,2673089.003,3010794.569,3597131.091,3105270.896,3337129.362,3109292.623,3617110.862,3787758.064,2832984.003,3105270.896,2385210.735,2820247.651,7,5,5,6,4,5
Q8ZKG5|REVERSE_Q8ZKG5_SALTY-R,5,2,37.48,0.645452461,1.029048603,Condition 1,Condition 2,Putative ABC-type bacteriocin/lantibiotic exporter (Putative type-I secretion protein) (Putative inner membrane component) OS=Salmonella typhimurium GN=siiF,58434.74668,55629.98927,52512.55816,50616.73532,59821.32853,51436.98627,79071.42515,69985.82454,41357.1909,50616.73532,42757.25018,46655.31916,1,2,1,1,2,2
Q7CPC9|Q7CPC9_SALTY,6,4,49.47,0.866219175,1.028882987,Condition 1,Condition 2,Putative sugar kinase (YihV) OS=Salmonella typhimurium GN=yihV,222683.6183,263545.9147,317669.4962,247140.8003,287389.2094,246801.8221,301326.0441,331556.3851,250186.2118,247140.8003,205411.2242,223858.7175,3,1,2,2,1,3
Q8ZPL9|ADD_SALTY,11,6,421.45,0.79952914,1.028867262,Condition 2,Condition 1,Adenosine deaminase OS=Salmonella typhimurium GN=add,739838.5841,891765.54,1039307.845,863707.8759,1048933.467,835372.5426,1001118.248,1121893.918,818525.2147,863707.8759,749724.4173,757714.9327,1,3,5,4,3,4
Q8ZLM6|FMT_SALTY,16,6,343.32,0.839406981,1.028036966,Condition 2,Condition 1,Methionyl-tRNA formyltransferase OS=Salmonella typhimurium GN=fmt,250741.3973,184634.5648,204357.6627,242854.4486,181344.1044,233471.2615,339292.6427,232281.2287,160945.4798,242854.4486,129615.5641,211767.3878,2,2,5,2,1,3
Q8ZL03|IBPB_SALTY,5,3,119.34,0.743009973,1.027160193,Condition 1,Condition 2,Small heat shock protein ibpB OS=Salmonella typhimurium GN=ibpB,119125.8205,111102.304,102463.6298,92568.60654,116845.9249,114480.1802,161196.0167,139773.2852,80697.03795,92568.60654,83515.53811,103837.9137,2,3,3,2,3,3
Q7CPB7|Q7CPB7_SALTY,9,3,199.01,0.883765969,1.026504733,Condition 2,Condition 1,Putative cytoplasmic protein OS=Salmonella typhimurium GN=STM4192,227433.9252,202731.7059,288317.8773,269100.3963,192590.2062,275836.1197,307753.9583,255048.505,227069.8269,269100.3963,137653.707,250193.9389,1,2,1,2,1,2
Q7CPS0|Q7CPS0_SALTY,21,9,392.73,0.740220395,1.026501085,Condition 1,Condition 2,Putative glutathionylspermidine synthase OS=Salmonella typhimurium GN=ygiC,1329566.094,1263925.697,1518283.338,1306553.99,1452111.36,1246956.457,1799112.546,1590093.459,1195750.808,1306553.99,1037895.517,1131037.327,4,5,5,5,5,4
Q8ZKH4|DUSA_SALTY,10,5,254.64,0.795266482,1.026488307,Condition 1,Condition 2,tRNA-dihydrouridine synthase A OS=Salmonella typhimurium GN=dusA,259940.0079,205460.0909,229466.9931,268521.4558,145671.0826,262743.6599,351739.8131,258480.9752,180720.7756,268521.4558,104118.2982,238318.5758,4,2,2,1,1,3
Q4FZU2|K2C6A_CON-RAT,9,2,95.13,0.778936978,1.026405453,Condition 2,Condition 1,"Keratin, type II cytoskeletal 6A OS=Rattus norvegicus GN=Krt6a PE=1 SV=1",56112.39464,64963.9896,79009.59281,63351.28465,75142.57191,66875.48142,75928.91669,81728.55033,62225.39765,63351.28465,53708.09752,60658.62634,0,0,2,0,0,0
P04042|CHEB_SALTY,8,4,154.45,0.677338128,1.026307485,Condition 1,Condition 2,Chemotaxis response regulator protein-glutamate methylesterase OS=Salmonella typhimurium GN=cheB,89589.25209,93076.24265,93269.28261,83197.92649,101868.308,83795.46764,121228.3828,117095.4313,73455.86773,83197.92649,72810.29755,76005.70271,2,4,2,2,2,1
Q7CR62|SYP_SALTY,30,19,1239.72,0.607058016,1.026300742,Condition 1,Condition 2,Prolyl-tRNA synthetase OS=Salmonella typhimurium GN=proS,2270716.341,2265330.255,2443407.088,2308220.53,2403657.324,2088715.185,3072637.213,2849919.762,1924348.326,2308220.53,1718012.289,1894544.776,15,15,13,16,11,13
Q8ZQF0|Q8ZQF0_SALTY,9,5,318.69,0.739243044,1.026293795,Condition 1,Condition 2,"Pyruvate dehydrogenase/oxidase FAD and thiamine PPi cofactors, cytoplasmic in absence of cofactors OS=Salmonella typhimurium GN=poxB",317664.0762,328541.6945,388818.4547,233668.1389,530726.2507,244112.3657,429849.5783,413324.9293,306220.8283,233668.1389,379336.1939,221419.2774,3,3,4,1,2,1
P62405|RL5_SALTY,20,14,1110.84,0.637517794,1.026249865,Condition 2,Condition 1,50S ribosomal protein L5 OS=Salmonella typhimurium GN=rplE,5510463.581,5524222.145,5761089.013,5678077.324,6226727.155,5331857.078,7456526.01,6949798.963,4537247.212,5678077.324,4450548.614,4836198.847,14,15,13,14,9,15
Q7CQY7|Q7CQY7_SALTY,9,5,396.54,0.951543533,1.025760719,Condition 2,Condition 1,"Putative phosphate starvation-inducible protein, ATP-binding (YbeZ protein) OS=Salmonella typhimurium GN=phoL",369445.3396,382074.2063,383732.0504,326823.7387,544185.6363,293487.119,499917.7916,480672.0029,302214.941,326823.7387,388956.2798,266204.0722,2,3,1,2,3,2
P26405|RFBK_SALTY,4,1,119.02,0.857158635,1.025706002,Condition 1,Condition 2,Phosphomannomutase OS=Salmonella typhimurium GN=rfbK,36284.81559,51094.76232,46851.8792,42505.79966,53802.15873,34559.4216,49099.07619,64280.24016,36899.0234,42505.79966,38455.05303,31346.72075,1,1,1,1,1,1
P10372|HIS4_SALTY,8,5,239.87,0.534111964,1.02548874,Condition 1,Condition 2,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella typhimurium GN=hisA,586562.6931,613449.5575,625170.4031,564578.1059,631383.5832,583855.6636,793711.8019,771755.9119,492363.9719,564578.1059,451280.9477,529579.4778,3,2,4,4,3,3
P58580|GSHB_SALTY,24,16,1022.36,0.759300668,1.025435432,Condition 1,Condition 2,Glutathione synthetase OS=Salmonella typhimurium GN=gshB,3216201.216,3353589.606,3610236.577,3655500.608,2732413.398,3539602.718,4352027.315,4219014.543,2843305.459,3655500.608,1952990.449,3210555.409,11,12,10,10,10,10
Q7CQ84|Q7CQ84_SALTY,2,2,45.81,0.785930373,1.02539811,Condition 2,Condition 1,Putative flutathione S-transferase OS=Salmonella typhimurium GN=STM2177,85169.97863,72316.57949,90030.89986,92741.33488,75529.88383,85532.71496,115248.4091,90978.54431,70905.42231,92741.33488,53984.92843,77581.45266,1,1,0,0,0,0
O30916|SOPB_SALTY,27,11,677.43,0.892202528,1.025356224,Condition 2,Condition 1,Inositol phosphate phosphatase sopB OS=Salmonella typhimurium GN=sopB,619065.1575,596179.3609,548288.4572,613971.0534,492330.3124,701948.1476,837692.7606,750028.9807,431814.2401,613971.0534,351892.7255,636693.8897,7,7,5,5,6,7
O84946|O84946_SALTY,4,2,162.76,0.941988841,1.025348541,Condition 2,Condition 1,Putative secretion chaperone (SscA) (Secretion system chaparone) OS=Salmonella typhimurium GN=sscA,117902.7707,111362.5865,100358.6011,83150.67251,161155.4834,93673.28879,159541.0374,140100.736,79039.18544,83150.67251,115185.7622,84965.26532,1,2,1,1,0,1
