"","","","","","","","","","Normalized abundance","","","","","","","","","Raw abundance","","","","","","","","","Spectral counts","","","","","","","","",
"YOR340C","1","0","34.86","","1","-","-","RPA43 SGDID:S000005867, Chr XV from 960179-959199, reverse complement, Verified ORF, """"RNA polymerase I subunit A43""""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"YBR279W","1","1","40.19","0.251818405228177","1.3032525925034","Condition 1","Condition 2","PAF1 SGDID:S000000483, Chr II from 761253-762590, Verified ORF, """"RNAP II-associated protein; defines large complex biochemically and functionally distinct from the Srb-Mediator form of Pol II holoenzyme; required for full expression of a subset of c","57583.8441141159","43179.717094469","51196.8714461131","40788.4207056138","36945.5164343327","44162.5626418204","49777.1704604182","42611.9861820902","52139.5354715178","60528.8880769481","35236.9582892643","33955.9288731665","40788.4207056138","31027.6404694363","57109.4172831578","64453.4226546474","55807.8064435226","65833.9918874601","2","0","0","0","0","1","1","1","0",
"YOR265W","1","1","58.73","0.121326430744417","1.34825288099574","Condition 4","Condition 3","RBL2 SGDID:S000005791, Chr XV from 820453-820773, Verified ORF, """"Protein involved in microtubule morphogenesis, required for protection from excess free beta-tubulin; proposed to be involved the folding of beta-tubulin; similar to mouse beta-tubulin","81359.3171356064","75956.8844475968","74543.6386183839","59942.8884135157","74337.9617822243","71631.1857927076","55831.3257131772","82274.0992299613","89577.5991267999","85520.3239151387","61984.8796879976","49440.4915647446","59942.8884135157","62430.6214668618","92630.8401326623","72292.5791135951","107752.241013132","113105.168292751","0","0","0","2","0","2","2","0","0",
"YPL010W","1","1","86.54","1.48232833897533E-05","2.68612010631069","Condition 3","Condition 1","RET3 SGDID:S000005931, Chr XVI from 535015-535584, Verified ORF, """"Zeta subunit of the coatomer complex (COPI), which coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""""","107111.202641663","104138.153330773","98916.0287438493","164186.885551614","151413.564358062","273565.17779401","281862.472984657","243735.190438157","274628.233301312","112589.253048759","84982.3021584245","65605.2907447187","164186.885551614","127160.372638127","353764.522668003","364966.528505478","319213.619222584","346759.377883267","2","1","2","1","1","5","2","1","1",
"reverse_YDR060W","1","1","19.84","0.000124171132226847","1.78313571288267","Condition 1","Condition 4","reverse of MAK21 SGDID:S000002467, Chr IV from 570646-573723, Verified ORF, """"Constituent of 66S pre-ribosomal particles, required for large (60S) ribosomal subunit biogenesis; involved in nuclear export of pre-ribosomes; required for maintenance of ","77141.2218107603","78113.6773724586","71727.2600800032","48537.2804169551","44843.3306886284","49455.7474382019","45297.5749584555","42589.2219729459","42273.3257375615","81086.5000927913","63744.9380544215","47572.5502896644","48537.2804169551","37660.3949908741","63954.371045129","58653.0676015323","55777.9927527845","53376.4207619927","0","0","0","0","0","1","0","1","0",
"YLR376C","1","0","15.5","","1","-","-","PSY3 SGDID:S000004368, Chr XII from 873553-872825, reverse complement, Verified ORF, """"Protein of unknown function; deletion results in a mutator phenotype suggesting a role for this protein as a mutational suppressor; deletion increases sensitivity ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"YMR263W","1","0","20.29","","1","-","-","SAP30 SGDID:S000004876, Chr XIII from 794918-795523, Verified ORF, """"Subunit of a histone deacetylase complex, along with Rpd3p and Sin3p, that is involved in silencing at telomeres, rDNA, and silent mating-type loci; involved in telomere maintenance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"YPL252C","1","1","23.89","0.0187566579411214","2.28508386952172","Condition 2","Condition 4","YAH1 SGDID:S000006173, Chr XVI from 73881-73363, reverse complement, Verified ORF, """"Ferredoxin of the mitochondrial matrix required for formation of cellular iron-sulfur proteins; involved in heme A biosynthesis; homologous to human adrenodoxin""""","21811.6919834535","17459.819454842","17753.4350620618","23774.9740225848","21886.0617025488","9052.29441292977","14570.0845328931","8613.94656729449","11368.2677987326","22927.2200066908","14248.1463813749","11774.8284454502","23774.9740225848","18380.3860207387","11706.0973836797","18865.9139888084","11281.4610585898","14354.1449548409","1","0","0","1","0","0","0","0","0",
"YOR220W","1","1","79.08","0.00293948439399128","1.55778811417549","Condition 1","Condition 3","YOR220W SGDID:S000005746, Chr XV from 755329-756126, Uncharacterized ORF, """"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS""""","46651.7584440916","50826.1187673844","44468.8637512385","45162.6205420983","44049.3808590264","28880.4719872133","31866.6602964968","37806.7254639019","33126.8387433555","49037.6964042077","41476.830964252","29493.6298245666","45162.6205420983","36993.6188231232","37347.1743347258","41262.1952128719","49514.4818628433","41827.6076563552","0","1","0","0","1","0","2","1","2",
"YBR069C","1","1","56.8","5.06530783093151E-05","3.77168772614074","Condition 1","Condition 4","TAT1 SGDID:S000000273, Chr II from 378430-376571, reverse complement, Verified ORF, """"Amino acid transport protein for valine, leucine, isoleucine, and tyrosine, low-affinity tryptophan and histidine transporter; overexpression confers FK506 resistan","171665.336642375","161328.088784646","167755.713633643","137359.341229265","131409.434544803","57869.6882249937","54560.4370655979","50338.3064940321","38171.8734607013","180444.916593729","131652.347859395","111262.679130831","137359.341229265","110360.473552864","74834.9727730199","70646.9829016819","65926.7665559883","48197.7214605937","0","3","1","1","1","1","3","0","0",
"reverse_YCR012W","1","1","21.22","0.00344401438988506","1.83671163135003","Condition 2","Condition 4","reverse of PGK1 SGDID:S000000605, Chr III from 137744-138994, Verified ORF, """"3-phosphoglycerate kinase, catalyzes transfer of high-energy phosphoryl groups from the acyl phosphate of 1,3-bisphosphoglycerate to ADP to produce ATP; key enzyme in glyco","48681.6350131608","60797.1447980744","57969.694510841","62295.6814412139","63374.4804499128","48579.5306118679","42830.1081610493","33083.2512024129","35338.0293873745","51171.388128847","49613.7214301138","38447.9513690821","62295.6814412139","53223.2537020354","62821.2793635734","55458.095309847","43328.2708704786","44619.5678378858","0","1","0","0","0","0","0","0","0",
"reverse_YLL005C","1","1","20.91","0.000473536694846288","2.79933645592418","Condition 1","Condition 2","reverse of SPO75 SGDID:S000003928, Chr XII from 140545-137939, reverse complement, Verified ORF, """"Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meios","18124.8194837832","14620.6642437335","17167.9572961039","5634.87427611763","6252.09532293142","11522.8722019795","10124.2908239157","7353.76810698213","8658.16389266402","19051.787646804","11931.2438983943","11386.5148470576","5634.87427611763","5250.64431580908","14900.9585838704","13109.3268162219","9631.03821049999","10932.2318719413","1","0","1","0","0","0","1","0","1",
"YBR222C","1","1","70.8","0.0156592697504039","1.69827974234591","Condition 2","Condition 3","PCS60 SGDID:S000000426, Chr II from 668346-666715, reverse complement, Verified ORF, """"Peroxisomal AMP-binding protein, localizes to both the peroxisomal peripheral membrane and matrix, expression is highly inducible by oleic acid, similar to E. coli","192221.701942356","164685.654257122","177044.77486089","207535.397261657","198562.448869649","127880.280519947","111242.777952354","151576.241224213","112209.276004855","202052.608015747","134392.300838899","117423.577119742","207535.397261657","166757.021388746","165370.120428317","144041.489669277","198515.448107249","141681.058325438","1","1","1","1","1","0","1","1","1",
"reverse_YBR056W","1","1","17.21","0.00051133143735782","2.19034123812956","Condition 1","Condition 4","reverse of YBR056W SGDID:S000000260, Chr II from 347877-349382, Uncharacterized ORF, """"Putative cytoplasmic protein of unknown function""""","218324.608750202","202571.814788265","207679.674186142","223830.759855688","189796.011008312","104539.196831306","105461.934608461","107164.355795657","84153.199899114","229490.510937338","165309.433886703","137741.93707304","223830.759855688","159394.778052869","135186.281256054","136556.228134765","140350.360584752","106256.049835513","0","0","2","0","0","0","0","0","0",
"YDL201W","1","1","15.75","2.69261084206995E-07","4.07400274166354","Condition 1","Condition 4","TRM8 SGDID:S000002360, Chr IV from 99562-100422, Verified ORF, """"Subunit of a tRNA methyltransferase complex composed of Trm8p and Trm82p that catalyzes 7-methylguanosine modification of tRNA""""","16090.4968580712","15336.6262288345","15362.7132644546","15493.2504216451","14793.0022681646","8037.1665095174","7562.9814187808","3902.0959337481","3754.55680122357","16913.4224782665","12515.5071660416","10189.2007103546","15493.2504216451","12423.4819306419","10393.370957409","9792.84345424057","5110.4732284504","4740.69167969066","0","0","0","0","1","0","0","0","0",
"YOR090C","1","1","49.77","0.00105636395038644","1.74711506953312","Condition 1","Condition 3","PTC5 SGDID:S000005616, Chr XV from 492843-491125, reverse complement, Verified ORF, """"Mitochondrially localized type 2C protein phosphatase involved in regulation of pyruvate dehydrogenase activity; contains Mg2+/Mn2+-dependent casein phosphatase act","70121.589901169","73462.5016972148","68467.28211314","66371.0807366808","59623.2014195579","38377.6726936035","42537.1937279464","45566.5971609981","38236.3144665128","73707.8590740533","59949.3299705139","45410.3951258004","66371.0807366808","50072.8487737063","49628.6083303502","55078.8182721247","59677.3833490014","48279.0879057576","1","2","2","1","1","0","0","2","3",
"YPL067C","1","1","72.16","0.00776517679127997","1.74191597142362","Condition 1","Condition 4","YPL067C SGDID:S000005988, Chr XVI from 425844-425248, reverse complement, Uncharacterized ORF, """"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YPL067C is not an essential gene""""","107918.845410374","104136.316356274","109945.907057366","74145.1951825139","100824.188592985","71333.483089608","66711.0211431362","58876.1667828001","64360.1906177049","113438.20156037","84980.8030889966","72920.7721972849","74145.1951825139","84674.3252282344","92245.8618415352","86380.0332901757","77108.5794008838","81264.4038479391","3","2","0","2","2","2","0","0","2",
"YMR290C","1","1","114.46","0.000358959690940686","2.37832895289341","Condition 1","Condition 4","HAS1 SGDID:S000004903, Chr XIII from 851590-850073, reverse complement, Verified ORF, """"ATP-dependent RNA helicase; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribos","125600.624075271","108822.987204345","103200.674341424","110965.955228624","99410.0747772571","60055.4600249261","57402.8964418856","51091.8089521667","43547.2681220385","132024.289694533","88805.3771321218","68447.048786733","110965.955228624","83486.7219872498","77661.5332428123","74327.5102169945","66913.6090645397","54984.9642951541","3","3","1","4","4","2","0","3","1",
"YNL232W","1","1","96.7","0.000227891017125614","2.16397507792716","Condition 1","Condition 3","CSL4 SGDID:S000005176, Chr XIV from 214924-215802, Verified ORF, """"Subunit of the exosome, which is an essential complex present in both nucleus and cytoplasm that mediates RNA processing and degradation""""","153435.486897703","164613.296269266","158994.188881929","156071.320687809","144289.365873186","68860.1572631337","78104.866168298","92417.3429743282","77784.3473271041","161282.727062441","134333.252851289","105451.665627733","156071.320687809","121177.317302725","89047.4469794508","101133.228425127","121036.582681135","98214.417228579","0","1","0","1","1","1","2","1","1",
"YIL116W","1","1","39.77","0.000258350466800561","2.33001396194944","Condition 2","Condition 3","HIS5 SGDID:S000001378, Chr IX from 142925-144082, Verified ORF, """"Histidinol-phosphate aminotransferase, catalyzes the seventh step in histidine biosynthesis; responsive to general control of amino acid biosynthesis; mutations cause histidine auxotro","164257.122643525","187352.534234342","155208.701498007","181110.922101504","173061.15293446","71785.5364826068","80218.7350882129","105205.813063814","114387.104997918","172657.820006397","152889.687066734","102940.970408905","181110.922101504","145340.483791062","92830.4408222529","103870.348387383","137785.308272405","144430.894413639","1","2","1","1","0","1","0","1","1",
"reverse_YOR106W","1","1","22.72","0.000103185961935148","3.25232918437102","Condition 2","Condition 4","reverse of VAM3 SGDID:S000005632, Chr XV from 519122-519973, Verified ORF, """"Syntaxin-related protein required for vacuolar assembly; functions with Vam7p in vacuolar protein trafficking; member of the syntaxin family of proteins""""","25322.9975761868","21463.0518046139","21661.4967170135","26643.3526121115","27761.2426305237","9797.13525118067","11976.4044627482","8655.69038148574","8072.19666760972","26618.1063394151","17514.9980613554","14366.820101174","26643.3526121115","23314.4895093204","12669.2984231259","15507.5158266444","11336.1318428298","10192.3602717884","1","1","1","0","0","0","0","0","0",
"reverse_YBR105C","1","1","22.68","0.607403666423286","1.46206931063133","Condition 1","Condition 3","reverse of VID24 SGDID:S000000309, Chr II from 451963-450875, reverse complement, Verified ORF, """"Peripheral membrane protein located at Vid (vacuole import and degradation) vesicles; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the va","98446.0575111755","88297.2920453966","83641.2595875626","71337.2273925917","59540.1049414236","88242.8849541542","35045.6655853915","47949.8223556846","103558.091822626","103480.941371367","72055.3122210512","55474.4182836772","71337.2273925917","50003.0625615577","114112.484368021","45378.4953081017","62798.6312018484","130757.639385872","1","0","0","0","0","0","0","0","1",
"YBR245C","1","0","15.98","","1","-","-","ISW1 SGDID:S000000449, Chr II from 711534-708145, reverse complement, Verified ORF, """"Member of the imitation-switch (ISWI) class of ATP-dependent chromatin remodeling complexes; ATPase that forms a complex with Ioc2p and Ioc4p to regulate transcript","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"reverse_YPL180W","1","1","15.1","0.351275802920845","1.32148746172491","Condition 3","Condition 2","reverse of TCO89 SGDID:S000006101, Chr XVI from 205247-207646, Verified ORF, """"Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p), a complex that regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cel","92706.3148424359","68079.0533567182","65164.8656605631","68942.9909621352","68334.5331622251","98984.9471724913","82425.5797344899","81687.6608246671","72316.1583168652","97447.6477118094","55556.148231702","43220.092964636","68942.9909621352","57388.8128041966","128003.727923886","106727.856948114","106984.197935444","91310.0075961644","0","0","0","0","1","0","0","0","0",
"YOR271C","1","1","48.23","1.51637624432599E-05","2.04404662850175","Condition 2","Condition 4","YOR271C SGDID:S000005797, Chr XV from 832041-831058, reverse complement, Uncharacterized ORF, """"Putative protein, predicted by computational methods to be an alpha-isopropylmalate carrier; the authentic, non-tagged protein is detected in highly purif","44137.9272471727","45066.9279985888","47969.5377496104","49226.2263725369","44885.8872101119","25615.4569164479","25594.1259097546","22710.1936867947","23331.8643907313","46395.2988792855","36777.0233102098","31815.4247690482","49226.2263725369","37696.134874239","33124.9757810675","33140.2729299252","29742.9481027157","29459.9818952703","1","1","1","0","1","0","0","0","0",
"YGL106W","1","1","29.05","0.016634235870694","1.28213668617298","Condition 1","Condition 2","MLC1 SGDID:S000003074, Chr VII from 306563-307012, Verified ORF, """"Essential light chain for Myo1p, light chain for Myo2p; stabilizes Myo2p by binding to the neck region; interacts with Myo1p, Iqg1p, and Myo2p to coordinate formation and contraction ","66312.0920115822","61304.9418190692","57320.1979612902","48668.8731340094","47492.0816151321","58547.7679037851","60740.6160535738","57891.9066615254","62818.9053412319","69703.5298227583","50028.1109549238","38017.1778077889","48668.8731340094","39884.8730702838","75711.8407129853","78649.319810529","75819.519601994","79318.2997741309","2","2","2","1","1","2","2","2","2",
"YLL011W","1","1","119.55","0.00226127773309182","2.83840942266538","Condition 1","Condition 4","SOF1 SGDID:S000003934, Chr XII from 127522-128991, Verified ORF, """"Essential protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p""""","109390.143142878","104057.232928561","96437.4781540504","87995.6693790131","72470.4118792001","44849.3703363689","53568.2437685762","43171.4296700708","29612.2572664659","114984.746726791","84916.2667828048","63961.411242739","87995.6693790131","60862.2128332254","57997.5719751619","69362.2523045721","56540.4949823739","37389.9208541059","1","3","1","3","1","0","0","2","0",
"YBL090W","1","1","45.16","0.00774689469823764","1.42611541510791","Condition 1","Condition 3","MRP21 SGDID:S000000186, Chr II from 48822-49355, Verified ORF, """"Mitochondrial ribosomal protein of the large subunit; MRP21 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""""","132103.513412032","120773.159654989","127964.5405325","105335.377194559","128193.491398221","87576.6755844723","90455.2983427354","84682.1771755824","93597.040650587","138859.760075107","98557.3569163248","84871.4914383484","105335.377194559","107659.655230303","113250.966679392","117125.049927709","110906.037865405","118180.316705105","1","1","0","1","1","1","1","0","1",
"YIL156W-B","1","1","67.9","0.000485539501482779","2.15757001661977","Condition 2","Condition 4","YIL156W-B SGDID:S000028511, Chr IX from 47690-47698,47761-47973, Uncharacterized ORF, """"Putative protein of unknown function, originally identified based on homology to <i>Ashbya gossypii</i> and other related yeasts""""","64024.4786873979","69394.6252941521","72300.5023978846","78394.6528519674","65925.0083801238","39195.3602016039","32873.6435572096","32226.9870761331","34662.9215342001","67298.9197625393","56629.7252860506","47952.7488217868","78394.6528519674","55365.2419935377","50686.012029505","42566.0764320844","42206.8440864805","43767.1428109439","0","2","2","2","2","2","0","0","2",
"YHR027C","1","1","43.65","8.71597686428194E-05","2.24765780814867","Condition 1","Condition 4","RPN1 SGDID:S000001069, Chr VIII from 164704-161723, reverse complement, Verified ORF, """"Non-ATPase base subunit of the 19S regulatory particle of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a ","26883.0960116958","28700.8479411048","30626.5163588091","19562.7450763896","17630.8333477713","15286.9939903261","15961.9701515936","12419.3979468405","13151.060331717","28257.9937947369","23421.4267674479","20312.8000156647","19562.7450763896","14806.7535952168","19768.5837635683","20668.1818003218","16265.3614361132","16605.1882004724","1","1","1","1","1","1","1","1","1",
"YLR147C","1","1","38.03","0.000474052655431767","1.7274748001109","Condition 1","Condition 3","SMD3 SGDID:S000004137, Chr XII from 434464-434159, reverse complement, Verified ORF, """"Core Sm protein Sm D3; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snR","34325.8779866482","37430.8668223721","40286.493336877","31727.127836248","29733.9960144227","22153.8871491479","21085.8128409588","23453.0478754053","23980.4444563009","36081.426288237","30545.5890335113","26719.7050065087","31727.127836248","24971.2502921688","28648.5998538178","27302.7332506937","30715.8448505131","30278.9116074156","2","2","2","2","0","0","0","2","2",
"YGL237C","1","1","47.52","0.00275300903749109","1.98805577548156","Condition 1","Condition 4","HAP2 SGDID:S000003206, Chr VII from 53528-52731, reverse complement, Verified ORF, """"Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expressio","82801.2356022726","68799.1573858437","67111.4034073893","41777.8357315155","47347.7310221162","45715.0403917219","37466.6547650271","35950.3648987723","37391.5735226244","87035.9872548762","56143.7916287792","44511.1190647315","41777.8357315155","39763.6443331078","59117.024956676","48513.2865667062","47083.2548680386","47212.475632671","1","1","3","2","1","0","0","1","1",
"reverse_YER145C","1","1","22.46","0.00154943273252894","2.05986138516477","Condition 1","Condition 4","reverse of FTR1 SGDID:S000000947, Chr V from 461735-460521, reverse complement, Verified ORF, """"High affinity iron permease involved in the transport of iron across the plasma membrane; forms complex with Fet3p; expression is regulated by iron""""","44127.1469914338","46030.1808566648","40192.0074806351","26460.5337111315","21694.3246096398","20890.6123512804","25623.315517067","21694.167575192","20492.9220569929","46383.9672826702","37563.0891546844","26657.0379933994","26460.5337111315","18219.3610802968","27014.9789029721","33178.0687724737","28412.2852151519","25875.3909533277","1","0","1","1","0","1","0","0","1",
"YJR093C","1","1","74.42","0.00989812585230165","1.70069058330017","Condition 1","Condition 4","FIP1 SGDID:S000003853, Chr X from 604199-603216, reverse complement, Verified ORF, """"Subunit of cleavage polyadenylation factor (CPF), interacts directly with poly(A) polymerase (Pap1p) to regulate its activity""""","92858.0159331358","85654.3496063781","77285.9243484691","73434.7135099427","62634.7405484129","54843.9360715474","55823.6952204719","55952.8335785224","44319.4881084356","97607.1073394425","69898.5298530502","51259.2913579836","73434.7135099427","52602.00419953","70922.1803083239","72282.6988538928","73279.9661807185","55960.0079709378","2","4","3","4","2","4","2","2","5",
"YLR133W","1","1","20.55","0.000780168767747558","2.1736453373828","Condition 1","Condition 4","CKI1 SGDID:S000004123, Chr XII from 408446-410194, Verified ORF, """"Choline kinase, catalyzes the first step in the CDP-choline pathway phosphatidylcholine synthesis (Kennedy pathway); mRNA expression is regulated by inositol and choline, enzyme activ","47784.1490193974","44485.8892190467","48708.380165642","44334.2697086433","40536.3301430646","23929.0778063609","23433.6037713647","18557.6522500471","24681.0540158772","50228.0014879782","36302.8645936444","32305.4562850102","44334.2697086433","34043.2831644107","30944.2117462296","30342.744559945","24304.4729337709","31163.5363675771","0","0","0","1","0","0","0","0","0",
"YGR267C","1","1","66.07","0.859338452573941","1.5547053373227","Condition 2","Condition 4","FOL2 SGDID:S000003499, Chr VII from 1025741-1025010, reverse complement, Verified ORF, """"GTP-cyclohydrolase I, catalyzes the first step in the folic acid biosynthetic pathway""""","65088.5887499347","14958.8056704096","57559.8852658175","47236.1494525643","46580.8585931221","35103.8540028786","38207.0557581783","33723.6546333171","26620.2612158722","68417.4522236442","12207.1853854955","38176.1485580406","47236.1494525643","39119.6083496064","45395.0252560527","49471.98666364","44166.9905341184","33612.0766147819","1","0","1","1","1","1","1","1","1",
"YNL044W","1","1","18.89","0.0241899107588123","1.73281955208446","Condition 1","Condition 4","YIP3 SGDID:S000004989, Chr XIV from 545269-545292,545372-545878, Verified ORF, """"Protein localized to COPII vesicles, proposed to be involved in ER to Golgi transport; interacts with members of the Rab GTPase family and Yip1p; also interacts with Rtn","39509.6613948221","35274.8339811152","37865.1602347007","32211.5575978271","28043.5134298468","30440.9794731313","36921.9770127113","25033.9940632847","18305.6429559031","41530.3269400708","28786.1509359563","25113.7745604993","32211.5575978271","23551.5466064106","39365.1657703584","47808.0165592735","32786.368821721","23113.6226848817","0","0","0","0","0","0","0","1","0",
"YNR049C","1","1","20.62","0.0161771595661788","1.60026653387685","Condition 1","Condition 4","MSO1 SGDID:S000005332, Chr XIV from 713657-713025, reverse complement, Verified ORF, """"Probable component of the secretory vesicle docking complex, acts at a late step in secretion; shows genetic and physical interactions with Sec1p and is enriched i","70866.0074364129","70263.4658628359","73425.639912603","45857.4358360462","56006.377572157","55045.6563765028","42503.3215868731","46792.2425605109","42590.8315169739","74490.3487873834","57338.7456534548","48698.9875731629","45857.4358360462","47035.3622040463","71183.0376585556","55034.9593021466","61282.5791484207","53777.3194795787","1","0","0","0","0","0","0","0","0",
"YNL156C","1","1","37.72","0.000277376895530757","2.09370706668625","Condition 1","Condition 4","NSG2 SGDID:S000005100, Chr XIV from 341970-341071, reverse complement, Verified ORF, """"Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol ","37538.8639378526","39506.2782322877","37292.0634451996","33146.5790353629","36375.595231902","21511.1701011615","17558.9443686319","18876.3003224958","17530.322627009","39458.7358448525","32239.235731665","24733.6725489492","33146.5790353629","30549.0083681267","27817.4615798424","22736.0063316737","24721.7979998879","22134.6643612026","2","2","2","2","2","2","2","0","0",
"reverse_YOR350C","1","0","16.51","","1","-","-","reverse of MNE1 SGDID:S000005877, Chr XV from 994852-992861, reverse complement, Verified ORF, """"Mitochondrial protein similar to Lucilia illustris mitochondrial cytochrome oxidase""""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"YJL036W","1","1","63.01","0.430937204322326","2.05934970072161","Condition 2","Condition 3","SNX4 SGDID:S000003573, Chr X from 378820-380091, Verified ORF, """"Sorting nexin, involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network and in cytoplasm to vacuole transport; contains a PX domain; forms ","50961.8296450277","32850.5536514554","13611.5598161267","46643.260003189","54561.0850582527","18793.8287317589","30350.0078036188","37085.5620571744","39287.5845412563","53568.2000782615","26807.8085426791","9027.76173453738","46643.260003189","45821.5744207764","24303.4947064833","39298.3743841766","48569.9929661086","49606.4742153268","0","0","0","1","1","0","0","0","0",
"YDR505C","1","1","33.25","0.0959426000089274","1.71270769683771","Condition 1","Condition 2","PSP1 SGDID:S000002913, Chr IV from 1459212-1456687, reverse complement, Verified ORF, """"Asn and gln rich protein of unknown function; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-","51365.3264475893","34181.6642422442","43816.871361771","28473.4853492685","21881.0350749143","29032.2528805186","25948.6402578328","23185.4221938499","34007.9349735273","53992.3331519975","27894.0659691325","29061.2009167591","28473.4853492685","18376.1645505829","37543.4518569722","33599.3119412325","30365.3424784401","42940.1239368443","1","1","1","1","0","0","1","0","0",
"YBR080C","1","0","80.95","","1","-","-","SEC18 SGDID:S000000284, Chr II from 400884-398608, reverse complement, Verified ORF, """"ATPase required for the release of Sec17p during the 'priming' step in homotypic vacuole fusion and for ER to Golgi transport; homolog of the mammalian NSF""""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"YOR155C","1","0","16.95","","1","-","-","ISN1 SGDID:S000005681, Chr XV from 627981-626629, reverse complement, Verified ORF, """"Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase, catalyzes the breakdown of IMP to inosine, does not show similarity to known 5'-nucleotidases from other or","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"YDR525W-A","1","1","67.76","0.000261448650378138","2.03484050989401","Condition 2","Condition 3","SNA2 SGDID:S000007236, Chr IV from 1490588-1490827, Verified ORF, """"Protein of unknown function, has similarity to Pmp3p, which is involved in cation transport; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate p","62588.0455409031","59062.6279034909","65960.2703842904","64883.8136231957","60255.0508061144","32633.1740399334","28864.945257794","39850.6188512825","44456.4659926049","65789.0222818866","48198.2628866327","43747.6389935509","64883.8136231957","50603.4894979131","42200.0319283023","37375.457451589","52191.3157017239","56132.963115889","2","2","2","2","2","2","2","2","2",
"YOR031W","1","1","40.79","0.109653810834306","1.34154569104246","Condition 4","Condition 1","CRS5 SGDID:S000005557, Chr XV from 389213-389422, Verified ORF, """"Copper-binding metallothionein, required for wild-type copper resistance""""","20592.7033796579","19759.0515525682","22511.6021890235","28806.5448606128","24130.3014437909","23885.2240966033","26135.9886831189","31532.2177776947","24690.4928026225","21645.8879611956","16124.4427301366","14930.6459781643","28806.5448606128","20265.1468940167","30887.5017262455","33841.8979927689","41296.9228646799","31175.4542530051","0","2","0","1","1","0","0","0","1",
"YLR363W-A","1","1","75.22","0.00371688213709742","3.08428986888","Condition 2","Condition 4","YLR363W-A SGDID:S000007620, Chr XII from 853460-853717, Uncharacterized ORF, """"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus""""","27568.7682452588","22831.2476277002","24910.3609969066","35507.5804348569","32281.7619261155","15788.7333223442","19024.4888849016","13338.9260585709","8639.98813005846","28978.7337613247","18631.5190205864","16521.6041981424","35507.5804348569","27110.9189810284","20417.4147906985","24633.6505579852","17469.6434111316","10909.2822426993","2","2","2","2","2","2","2","2","2",
"reverse_YLR039C","1","1","21.95","0.000236850080149731","2.46835163428652","Condition 4","Condition 1","reverse of RIC1 SGDID:S000004029, Chr XII from 228597-225427, reverse complement, Verified ORF, """"Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved i","124075.982006572","118829.316444773","138121.742065277","182810.515327147","181353.70065965","242649.754050089","298590.603584811","315357.201792819","311648.610318219","130421.671971569","96971.0769050543","91608.1767680448","182810.515327147","152304.743983504","313785.822849408","386626.764750749","413015.098686518","393503.162195138","1","0","0","1","0","0","1","0","0",
