,,,,,,,,,Normalized abundance,,,,,,,,,,Raw abundance,,,,,,,,,,Spectral counts,,,,,,,,,
,,,,,,,,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,
Accession,Peptide count,Peptides used for quantitation,Confidence score,Anova (p)*,Max fold change,Highest mean condition,Lowest mean condition,Description,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver
tr|E1WB28|E1WB28_SALTS,1,1,37.08,0.006384749,14.73663876,Condition 2,Condition 3,Putative ATPase OS=Salmonella typhimurium (strain SL1344) GN=SL1344_4425,12643.45262,11679.69553,18643.82375,13640.73989,1662.282351,528.4861244,4645.846494,16669.13807,11851.31976,14146.56261,6334.474785,2269.336619,5357.523785,1445.37657,576.8345413,241.7424469,7834.820587,30247.81694,8439.829625,9613.606802,2,2,2,2,0,0,0,0,2,2
sp|Q9BYR6|KRA33_CON-HUMAN,1,1,54.98,0.098348225,Infinity,Condition 3,Condition 2,Keratin-associated protein 3-3 OS=Homo sapiens GN=KRTAP3-3 PE=1 SV=1,656.2821914,0,0,0,373973.0533,301.7534816,38.6750823,4791.590878,5539.450369,3964.656587,328.8028292,0,0,0,129773.7262,138.0294044,65.22220038,8694.820521,3944.87857,2694.269313,0,0,0,0,2,0,0,0,0,0
sp|Q99L04|DHRS1_MOUSE,1,1,66.54,0.142899044,32.02433112,Condition 7,Condition 2,Dehydrogenase/reductase SDR family member 1 OS=Mus musculus GN=Dhrs1 PE=2 SV=1,2820.241377,3665.839707,0,1358.964724,2446.453043,6099.273284,15424.4393,19775.32851,6926.331843,12201.26528,1412.964355,712.2637974,0,143.9962779,848.9524167,2789.956406,26011.99044,35884.30994,4932.535944,8291.637348,0,0,0,0,0,0,0,4,0,0
sp|Q9BYR7|KRA32_CON-HUMAN,1,1,42.73,0.774338175,Infinity,Condition 3,Condition 1,Keratin-associated protein 3-2 OS=Homo sapiens GN=KRTAP3-2 PE=1 SV=1,0,0,0,0,445497.407,0,0,3232.058448,0,0,0,0,0,0,154593.6479,0,0,5864.893066,0,0,0,0,0,0,1,0,0,0,0,0
tr|E1WH26|E1WH26_SALTS,1,1,35.23,0.635291636,136.7868941,Condition 4,Condition 7,Putative reductase RfbI OS=Salmonella typhimurium (strain SL1344) GN=rfbI,126.7687689,826.7633951,20429.46372,0,333.199464,818.7267499,12761.8155,8687.78541,790.8347124,0,63.51220621,160.63813,5870.648603,0,115.6247372,374.5055901,21521.70437,15764.85489,563.1870857,0,0,0,0,0,0,0,2,0,0,0
tr|E1WHP2|E1WHP2_SALTS,1,1,93.32,1.46E-05,Infinity,Condition 2,Condition 4,Nucleoside-triphosphatase rdgB OS=Salmonella typhimurium (strain SL1344) GN=rdgB,85853.31667,6069.321847,4851.532441,89341.51942,9595.784403,12191.79599,0,0,21688.49565,45806.09627,43013.22477,1179.25457,1394.145364,9466.652097,3329.867451,5576.824932,0,0,15445.30161,31128.53707,2,0,0,0,0,0,0,0,0,2
sp|Q8R3H7|HS2ST_MOUSE,1,1,111.35,0.148339077,Infinity,Condition 5,Condition 1,Heparan sulfate 2-O-sulfotransferase 1 OS=Mus musculus GN=Hs2st1 PE=1 SV=2,0,0,735.7510113,314.4046257,0,0,0,1804.422013,76944.42901,81609.45567,0,0,211.4267758,33.31440106,0,0,0,3274.304077,54795.40548,55459.49497,0,0,0,0,0,0,0,0,1,1
sp|Q91XT4|SC16B_MOUSE,1,1,61.06,0.61898074,43.24594659,Condition 5,Condition 4,Protein transport protein Sec16B OS=Mus musculus GN=Sec16b PE=1 SV=2,1133.120555,2219.482945,7664.073016,424.3212134,1171.633866,2249.000088,1009.088394,2051.61519,130355.465,2007.55873,567.70281,431.2401733,2202.362243,44.96119308,406.5728564,1028.747509,1701.740798,3722.860802,92831.67933,1364.280553,0,0,0,0,0,0,0,0,2,0
tr|E1WG15|E1WG15_SALTS,1,1,35.3,0.121175306,70.5953377,Condition 2,Condition 4,Outer-membrane lipoprotein lolB OS=Salmonella typhimurium (strain SL1344) GN=hemM,26307.05481,27079.57634,50567.05601,81570.48656,34006.86884,4533.564014,1871.760188,0,33363.22814,36209.55834,13180.05297,5261.49625,14531.04304,8643.231307,11800.84513,2073.762786,3156.562593,0,23759.37592,24606.9993,0,0,2,0,0,0,0,0,0,0
tr|E1WCR9|E1WCR9_SALTS,1,1,67.93,0.323477564,1.912663036,Condition 4,Condition 2,Pyridoxine kinase OS=Salmonella typhimurium (strain SL1344) GN=pdxK,12985.92284,11619.21981,6642.656761,15848.35322,17477.41195,16657.51758,15622.63419,27395.08925,13676.08866,13785.17291,6506.05521,2257.586334,1908.846172,1679.295889,6064.899205,7619.55494,26346.22906,49711.12732,9739.325292,9368.016507,2,2,2,2,2,2,0,3,2,2
sp|Q5FWH6|ARHGF_MOUSE,1,1,25.44,0.160965632,100.6136081,Condition 3,Condition 6,Rho guanine nucleotide exchange factor 15 OS=Mus musculus GN=Arhgef15 PE=1 SV=1,19777.10923,30098.84171,393.8538254,64856.32522,79674.87939,37983.65241,2631.073289,13040.09738,8489.913124,8357.923592,9908.495997,5848.132217,113.1785661,6872.19415,27648.26474,17374.64931,4437.078839,23662.55993,6046.028778,5679.810233,1,0,0,0,1,2,0,0,0,0
tr|E1WFG2|E1WFG2_SALTS,1,1,57.65,0.624272392,164.7333011,Condition 4,Condition 5,Protease IV OS=Salmonella typhimurium (strain SL1344) GN=sppA,0,1474.772567,0,40229.90085,3902.31352,109.7905257,28979.5758,29620.78358,355.7286778,0,0,286.5447464,0,4262.771416,1354.155765,50.22086503,48871.56245,53749.87211,253.3295443,0,0,0,0,0,0,0,0,1,0,0
sp|Q9ES46|PARVB_MOUSE,1,1,92.07,0.250080405,5.113802623,Condition 7,Condition 3,Beta-parvin OS=Mus musculus GN=Parvb PE=1 SV=1,15197.94192,5012.061037,13154.8052,4189.094431,6224.746754,997.5522809,9103.601651,16418.53434,6479.136672,7241.624954,7614.295139,973.8313489,3780.189231,443.8776041,2160.071625,456.3047508,15352.44131,29793.07142,4614.069214,4921.205018,0,1,0,0,0,0,0,2,2,0
tr|E1W7Y3|E1W7Y3_SALTS,1,1,22.63,0.090188992,Infinity,Condition 4,Condition 3,3-isopropylmalate dehydratase large subunit OS=Salmonella typhimurium (strain SL1344) GN=leuC,8777.60823,3988.341099,18236.38727,0,0,0,10172.2506,29423.30501,11953.69639,720.2107817,4397.654633,774.9250385,5240.442083,0,0,0,17154.62585,53391.52751,8512.736389,489.4350281,0,0,0,0,0,0,2,2,0,0
sp|Q8BGS1|E41L5_MOUSE,1,1,43.29,0.001828494,Infinity,Condition 5,Condition 1,Band 4.1-like protein 5 OS=Mus musculus GN=Epb41l5 PE=1 SV=1,0,0,0,0,0,0,0,0,29118.22749,30601.18582,0,0,0,0,0,0,0,0,20736.33014,20795.70679,0,0,0,0,0,0,0,0,1,1
sp|Q9R0T8|IKKE_MOUSE,1,1,26.83,0.133097304,Infinity,Condition 5,Condition 3,Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS=Mus musculus GN=Ikbke PE=2 SV=1,1016.89808,0,770.4455424,0,0,0,1036.177535,0,29656.53684,23940.62247,509.4743846,0,221.3966606,0,0,0,1747.424305,0,21119.68315,16269.37492,0,0,0,0,0,0,0,0,2,1
sp|P63158|HMGB1_MOUSE,1,1,46.03,0.001984066,607.8127315,Condition 3,Condition 6,High mobility group protein B1 OS=Mus musculus GN=Hmgb1 PE=1 SV=2,25481.88833,49022.5859,1422.684328,3285.607228,45025.3778,151405.1581,1603.305358,1725.281605,2926.549635,1259.049103,12766.63771,9524.969987,408.8252082,348.1438502,15624.41732,69256.41319,2703.836608,3130.695897,2084.120656,855.6144236,0,0,0,0,0,1,0,0,0,0
sp|Q8JZS0|LIN7A_MOUSE,1,1,22.67,0.011526786,9.67953963,Condition 5,Condition 2,Lin-7 homolog A OS=Mus musculus GN=Lin7a PE=1 SV=2,3327.896933,7147.346635,6101.319636,1685.883348,18848.56078,11093.6614,20140.98562,11253.22698,38059.15543,37317.38445,1667.304006,1388.712181,1753.286532,178.6366656,6540.70646,5074.51138,33966.0402,20420.105,27103.54577,25359.84683,0,0,0,0,0,0,0,0,1,0
tr|E1WEU1|E1WEU1_SALTS,1,1,60.87,0.029253669,Infinity,Condition 4,Condition 3,Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_4187,82.08792586,1453.059014,29558.61689,1368.676091,0,0,22309.06742,20930.57282,2018.895738,0,41.1267327,282.3258554,8494.018997,145.025297,0,0,37622.32371,37980.61619,1437.741653,0,0,0,2,0,0,0,2,0,0,0
sp|P08030|APT_MOUSE,1,1,33.48,0.0005271,10.84311889,Condition 7,Condition 1,Adenine phosphoribosyltransferase OS=Mus musculus GN=Aprt PE=2 SV=1,1320.796275,2322.408223,1888.310043,2091.722814,4105.836772,10045.04691,5354.663971,6250.484834,7613.144889,8515.957772,661.7299045,451.238306,542.6282777,221.6395277,1424.781097,4594.849528,9030.180305,11342.12941,5421.644771,5787.205825,0,0,0,0,0,0,1,2,2,2
sp|Q66JY6|CI100_MOUSE,1,1,15.6,0.020038691,354.7931395,Condition 2,Condition 7,Vav-like protein C9orf100 homolog OS=Mus musculus PE=2 SV=2,7744.96791,10472.76973,24321.38657,39211.68108,1119.800678,498.6950445,9957.586815,10610.88002,3665.119785,5622.727182,3880.293255,2034.833853,6989.038774,4154.880567,388.5860365,228.1152802,16792.61385,19254.50224,2610.087921,3821.047541,0,0,0,0,0,0,0,2,0,0
tr|E1WHL7|E1WHL7_SALTS,1,1,60,0.047704503,Infinity,Condition 5,Condition 1,Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3053,0,0,835.923734,14359.69535,119.5535557,2957.715761,0,0,24930.68871,21033.21684,0,0,240.2125953,1521.557289,41.48670679,1352.931349,0,0,17754.20539,14293.58368,0,0,0,0,0,0,0,0,0,2
sp|Q9QYI6|DNJB9_MOUSE,1,1,67.47,0.698770493,Infinity,Condition 5,Condition 1,DnaJ homolog subfamily B member 9 OS=Mus musculus GN=Dnajb9 PE=2 SV=1,0,0,101.2703954,0,0,1391.052785,0,1.3916892,0,43908.78849,0,0,29.10124872,0,0,636.3014816,0,2.52535914,0,29839.17996,0,0,0,0,0,0,0,0,0,1
sp|Q3UMC0|SPAT5_MOUSE,1,1,95.5,0.011981223,9.332745704,Condition 5,Condition 2,Spermatogenesis-associated protein 5 OS=Mus musculus GN=Spata5 PE=2 SV=2,9735.797336,11155.2701,7762.207164,5864.624486,13564.19599,63236.38539,80961.39372,37191.35145,64019.07999,63156.67454,4877.715334,2167.442026,2230.562253,621.4172319,4706.960143,28925.86547,136534.4281,67487.42413,45590.71387,42919.50295,0,0,0,0,0,0,0,0,1,0
tr|E1WF71|E1WF71_SALTS,1,1,17.42,0.261076414,526.420269,Condition 4,Condition 1,Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_1139,84.55670354,0,956.1749357,23750.78067,0,788.7113254,19437.1913,25075.17132,10408.32215,14061.7909,42.36361083,0,274.7682037,2516.639286,0,360.7758026,32779.15161,45501.40438,7412.209566,9555.998322,0,0,0,0,0,0,0,0,1,0
sp|O35955|PSB10_MOUSE,1,1,66.32,0.011618663,8.14826112,Condition 7,Condition 2,Proteasome subunit beta type-10 OS=Mus musculus GN=Psmb10 PE=2 SV=1,7713.759387,7846.62264,5045.221267,3413.66735,5906.789859,21672.47935,6892.319689,11292.62538,19614.35148,16689.7323,3864.657525,1524.579819,1449.804145,361.7131361,2049.736266,9913.520802,11623.30444,20491.59734,13968.2152,11341.87352,0,0,0,0,0,2,0,0,3,3
sp|E1W823|PDHR_SALTS,1,1,46.91,0.011183519,5.121741878,Condition 2,Condition 3,Pyruvate dehydrogenase complex repressor OS=Salmonella typhimurium (strain SL1344) GN=pdhR,16093.53385,23032.11725,26922.70091,36111.12786,8146.519928,4160.587744,18933.22609,13202.88774,18424.47302,20184.38319,8062.994135,4475.084729,7736.557289,3826.345091,2826.953004,1903.154341,31929.25761,23957.9593,13120.85206,13716.74016,2,1,1,1,0,0,0,0,0,2
sp|Q571I9|A16A1_MOUSE,1,1,73.45,0.147432735,8.66016657,Condition 7,Condition 1,Aldehyde dehydrogenase family 16 member A1 OS=Mus musculus GN=Aldh16a1 PE=2 SV=2,3117.526013,2041.803311,4084.045683,1154.663296,1057.537051,21698.07578,14741.90143,18935.18712,11558.74867,11092.49998,1561.906427,396.7174496,1173.598946,122.3484421,366.979713,9925.229237,24860.94902,34359.78942,8231.477296,7538.151575,0,0,2,0,0,0,0,2,2,2
sp|Q8CEE0|CEP57_MOUSE,1,1,52.28,0.462004224,22.51414025,Condition 4,Condition 7,Centrosomal protein of 57 kDa OS=Mus musculus GN=Cep57 PE=1 SV=2,847.1249371,4413.414346,2026.766227,5452.095558,1528.222463,0,12003.94085,18457.65273,1216.825658,2581.246738,424.41663,857.5157434,582.4153038,577.7055526,530.3139402,0,20243.61395,33493.25554,866.5533841,1754.142818,0,0,0,0,0,0,0,1,0,0
sp|Q9D8T2|GSDMD_MOUSE,1,1,49.26,0.047314806,6.517349493,Condition 5,Condition 1,Gasdermin-D OS=Mus musculus GN=Gsdmdc1 PE=2 SV=1,1811.471091,5802.361816,8438.95795,9782.870809,19070.64875,4259.442117,19932.4019,23375.9995,23423.75765,26198.25238,907.5620631,1127.384881,2425.034615,1036.595696,6617.774002,1948.372743,33614.2817,42418.08729,16681.0556,17803.59683,0,0,0,0,0,0,0,0,2,2
sp|P30412|PPIC_MOUSE,1,1,29.3,0.181428766,84.88231466,Condition 4,Condition 3,Peptidyl-prolyl cis-trans isomerase C OS=Mus musculus GN=Ppic PE=1 SV=1,365.5981613,2697.843332,1406.95752,681.8368736,0,448.874022,20008.35436,18093.11161,1911.204654,0,183.1677155,524.1844406,404.3059235,72.24762363,0,205.3259289,33742.36899,32831.75925,1361.050245,0,0,0,0,0,0,0,1,0,0,0
sp|Q9D7A6|SRP19_MOUSE,1,1,19.11,0.001940279,82.89822201,Condition 7,Condition 1,Signal recognition particle 19 kDa protein OS=Mus musculus GN=Srp19 PE=2 SV=1,912.9027326,65.83543737,1234.783498,822.5795342,3386.506309,6238.353862,7603.512357,4526.903052,28623.10726,23429.88471,457.3718518,12.7916664,354.8296772,87.16075486,1175.163661,2853.575255,12822.66972,8214.518008,20383.73393,15922.29188,0,0,0,0,0,0,0,0,2,0
tr|E1W9G9|E1W9G9_SALTS,1,1,26.76,5.92E-05,8.141773059,Condition 4,Condition 3,Probable rRNA maturation factor YbeY OS=Salmonella typhimurium (strain SL1344) GN=ybeY,7206.061556,8007.576758,8554.775355,7247.713324,2221.5025,3845.107794,23871.74373,25521.22052,21139.89821,17991.52254,3610.296695,1555.852815,2458.31612,767.9697075,770.8915246,1758.846115,40257.64292,46310.80523,15054.62201,12226.53362,0,0,1,1,0,0,0,0,0,0
sp|P49962|SRP09_MOUSE,1,1,38.73,0.240134521,1374.175642,Condition 3,Condition 2,Signal recognition particle 9 kDa protein OS=Mus musculus GN=Srp9 PE=1 SV=2,0,13694.05593,40.35042886,0,8253.53483,47195.04166,551.7125986,2687.978235,25763.78995,22560.55148,0,2660.721979,11.59517411,0,2864.088628,21588.16349,930.4158524,4877.605144,18347.49228,15331.51742,0,0,0,0,0,1,0,0,0,0
sp|Q9D1C9|RRP7A_MOUSE,1,1,17.25,0.269467677,17.2416476,Condition 7,Condition 2,Ribosomal RNA-processing protein 7 homolog A OS=Mus musculus GN=Rrp7a PE=2 SV=1,2828.185287,1693.504826,908.7239181,2883.964579,0,4066.826702,5924.310483,13781.9812,2787.637352,2645.679658,1416.944321,329.0438957,261.1325912,305.5856841,0,1860.265753,9990.84016,25008.78226,1985.195302,1797.929621,0,0,0,0,0,0,1,0,0,0
tr|E1WD93|E1WD93_SALTS,1,1,85.27,2.90E-05,16.31878872,Condition 4,Condition 3,Valine--pyruvate aminotransferase OS=Salmonella typhimurium (strain SL1344) GN=avtA,13116.40327,10476.76003,17397.31594,10855.03206,4216.752016,3002.655253,52811.9361,65000.04582,29517.15902,24753.65563,6571.426985,2035.609158,4999.324989,1150.202198,1463.270192,1373.487769,89062.7886,117949.0793,21020.42627,16821.88943,0,0,0,0,0,0,3,3,3,2
tr|E1WC52|E1WC52_SALTS,1,1,84.01,9.00E-05,9.340414579,Condition 4,Condition 3,Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_1652,14401.48288,9416.377108,12055.58331,8829.767224,6385.318537,4408.615536,49847.06959,50972.74959,38044.34378,29262.17955,7215.262547,1829.579319,3464.31479,935.6045762,2215.792213,2016.608304,84062.79619,92495.14836,27092.99777,19885.75571,0,0,0,0,0,0,2,5,2,1
tr|E1W7Y8|E1W7Y8_SALTS,1,1,50.25,0.615158613,1.912994832,Condition 1,Condition 2,Acetolactate synthase OS=Salmonella typhimurium (strain SL1344) GN=ilvI,23115.4466,46952.91616,36614.27732,13.29824158,12099.30889,32569.80415,22956.0364,17008.18609,23508.02186,28445.76823,11581.03075,9122.838158,10521.54667,1.409085354,4198.624433,14898.22303,38713.38126,30863.05347,16741.06373,19330.9455,0,0,2,0,0,0,1,0,0,0
sp|P15116|CADH2_MOUSE,1,1,31.09,0.127377347,159.4014086,Condition 5,Condition 2,Cadherin-2 OS=Mus musculus GN=Cdh2 PE=1 SV=1,1211.269253,1286.376394,584.9078428,0,7211.128825,619.9801347,4607.64521,892.2423255,50103.46665,43131.66741,606.8559571,249.9398251,168.080203,0,2502.359594,283.5940394,7770.397406,1619.062871,35680.81285,29311.07029,0,0,0,0,0,0,0,0,1,1
tr|E1WJ15|E1WJ15_SALTS,1,1,60.11,8.11E-05,7.419213652,Condition 4,Condition 3,Chaperone protein hscA OS=Salmonella typhimurium (strain SL1344) GN=hscA,12589.0488,7474.775485,10747.1812,11429.16691,3577.554289,3226.226584,22298.75364,28179.9503,24212.60183,25543.42419,6307.218019,1452.330815,3088.329933,1211.037685,1241.459904,1475.75475,37604.93041,51135.33613,17242.82514,17358.59398,0,0,0,0,0,0,2,1,1,0
tr|E1WHR6|E1WHR6_SALTS,1,1,30.12,0.186179901,Infinity,Condition 1,Condition 2,Putative oxidoreductase OS=Salmonella typhimurium (strain SL1344) GN=ordL,0,33704.02631,0,0,0,0,3985.004965,1958.504553,7021.655658,0,0,6548.610873,0,0,0,0,6720.368178,3553.902244,5000.420094,0,0,1,0,0,0,0,0,0,0,0
tr|E1WCM4|E1WCM4_SALTS,1,1,40.64,0.140949154,7.403677267,Condition 4,Condition 3,Chorismate synthase OS=Salmonella typhimurium (strain SL1344) GN=aroC,14977.46339,3019.043337,2604.792518,4261.598812,225.3384646,4592.895812,11921.02851,23751.62307,13813.79916,15954.13288,7503.833566,586.5928254,748.5180112,451.5601883,78.1955062,2100.902598,20103.78942,43099.6938,9837.394806,10841.98081,0,0,0,0,0,0,0,2,0,0
tr|E1WA82|E1WA82_SALTS,1,1,23.58,0.007248982,7.666546668,Condition 4,Condition 3,Glucitol operon repressor OS=Salmonella typhimurium (strain SL1344) GN=srlR,17472.1305,22014.65123,27912.64109,24381.52691,5875.697869,1607.4395,28829.38671,28540.43515,21192.62891,12264.80046,8753.682511,4277.39354,8021.028337,2583.473332,2038.946923,735.2820444,48618.28147,51789.47192,15092.17378,8334.81407,0,0,1,1,0,0,0,0,0,0
sp|Q3TVW5|TCHP_MOUSE,1,1,22.7,0.093567229,Infinity,Condition 1,Condition 3,Trichoplein keratin filament-binding protein OS=Mus musculus GN=Tchp PE=1 SV=2,20039.43934,15556.07729,0,34911.11689,0,0,20177.11459,7338.940174,1302.533979,382.8640167,10039.92556,3022.508229,0,3699.191597,0,0,34026.9686,13317.2404,927.5899299,260.1836372,0,0,0,0,0,0,1,0,0,0
sp|Q62513|ZN260_MOUSE,1,1,18.26,0.789898575,Infinity,Condition 3,Condition 5,Zinc finger protein 260 OS=Mus musculus GN=Znf260 PE=1 SV=1,0,8318.090138,37988.99974,0,40149.69046,0,41.39582888,1307.793927,0,0,0,1616.184815,10916.58945,0,13932.48762,0,69.81050552,2373.122781,0,0,0,0,0,0,2,0,0,0,0,0
tr|E1WEL1|E1WEL1_SALTS,1,1,28.16,0.015626125,7.017292184,Condition 7,Condition 3,Uroporphyrinogen decarboxylase OS=Salmonella typhimurium (strain SL1344) GN=hemE,25013.52179,21797.52753,30494.81167,28824.35879,12556.62454,4098.643166,24404.23252,29791.4744,45776.34241,33350.95027,12531.98219,4235.206929,8763.045666,3054.237027,4357.319173,1874.81938,41155.63947,54059.60767,32599.28335,22664.36951,0,1,0,0,0,0,0,0,0,0
tr|E1WHY9|E1WHY9_SALTS,1,1,73.11,0.001306637,7.182976408,Condition 4,Condition 3,Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3175,15554.42461,15546.36993,41430.91007,19964.98145,6592.472397,3887.696965,32255.81342,43022.99586,26280.53697,23288.81099,7792.895931,3020.622113,11905.66319,2115.494954,2287.677415,1778.327441,54396.65545,78069.52573,18715.48984,15826.42214,2,0,2,3,0,0,0,1,0,0
sp|Q9R0U0|SF13A_MOUSE,1,1,50.61,0.002258315,12.2634484,Condition 7,Condition 4,"Splicing factor, arginine/serine-rich 13A OS=Mus musculus GN=Sfrs13a PE=1 SV=2",3631.448077,10452.36836,9423.376951,11392.98439,16282.00543,39691.03551,2277.508092,3525.62634,5628.560592,3213.622045,1819.385651,2030.869917,2707.919086,1207.203775,5650.076914,18155.64799,3840.821539,6397.601345,4008.337756,2183.887323,0,0,0,0,0,3,0,0,0,0
tr|E1WG76|E1WG76_SALTS,1,1,39.22,0.123464762,6.4520097,Condition 7,Condition 3,Putative exported protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_1768,1364.304639,8400.76013,7462.453537,12631.55073,560.1714138,3662.373926,9289.397774,16800.96783,6321.532907,10042.29765,683.5279563,1632.247395,2144.424495,1338.442607,194.387085,1675.259186,15665.77049,30487.03522,4501.83286,6824.463554,0,0,2,2,0,0,0,0,0,0
tr|E1WFU1|E1WFU1_SALTS,1,1,44.99,0.039579515,Infinity,Condition 2,Condition 7,Cyclopropane-fatty-acyl-phospholipid synthase OS=Salmonella typhimurium (strain SL1344) GN=cfa,30552.19894,20800.10204,45293.93826,51544.636,4143.936787,4154.136114,16549.1187,0,22778.18851,26848.04804,15306.90544,4041.409566,13015.75014,5461.683881,1438.002319,1900.203208,27908.66552,0,16221.31831,18245.17972,0,2,2,1,0,0,2,0,2,2
sp|Q810B6|ANFY1_MOUSE,1,0,23.16,,1,-,-,Ankyrin repeat and FYVE domain-containing protein 1 OS=Mus musculus GN=Ankfy1 PE=2 SV=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|E1W836|E1W836_SALTS,1,1,88.49,0.004170594,3.77990269,Condition 4,Condition 7,Putative transcriptional regulator OS=Salmonella typhimurium (strain SL1344) GN=SL1344_0165,19226.34614,19883.17411,25129.03944,22849.98181,9525.850695,3587.895869,25682.66728,23597.01744,14578.25091,17705.61402,9632.559116,3863.252686,7221.127401,2421.19039,3305.599505,1641.191105,43311.60975,42819.14644,10381.79346,12032.23822,1,2,4,2,0,0,0,0,0,0
Gene_4670,1,1,87.63,9.56E-08,5.803298763,Condition 4,Condition 6,# 4978523 # 4979869 # 1,17099.96512,15341.23495,16531.21053,17375.87274,3690.820613,3269.119263,18301.58802,21334.01402,9333.935211,9635.415073,8567.224564,2980.764882,4750.439331,1841.152279,1280.764856,1495.374908,30864.05432,38712.70056,6647.092859,6547.957579,2,1,2,2,2,0,2,2,0,2
sp|Q9CQZ1|HSBP1_MOUSE,1,1,43.17,0.072773339,78.99052001,Condition 4,Condition 6,Heat shock factor-binding protein 1 OS=Mus musculus GN=Hsbp1 PE=2 SV=1,4216.984941,4166.977267,5369.10086,4301.206216,7890.831315,7222.553828,12413.88368,21794.65474,1167.172328,1916.240076,2112.744483,809.6336143,1542.874786,455.7569997,2738.225585,3303.772331,20934.94727,39548.5792,831.1931325,1302.222959,0,0,0,0,1,2,0,1,0,0
REV_sp|Q9JK37|MYOZ1_MOUSE,1,1,19.94,0.000845761,Infinity,Condition 3,Condition 1,Myozenin-1 OS=Mus musculus GN=Myoz1 PE=1 SV=1,0,0,0,0,170711.9095,1093.792133,0,0,0,0,0,0,0,0,59239.35003,500.3272073,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sp|Q8VDJ3|VIGLN_MOUSE,1,1,59.82,0.216784,13.87698681,Condition 5,Condition 3,Vigilin OS=Mus musculus GN=Hdlbp PE=1 SV=1,18.09610507,9842.513636,4911.317482,1734.343404,2239.051328,2769.232936,27018.21587,12681.52323,22162.16637,47337.72829,9.066298954,1912.376617,1411.325305,183.7715066,776.9812059,1266.714706,45563.89759,23011.8913,15782.6227,32169.39119,0,0,0,0,0,0,0,0,0,2
tr|E1WHF2|E1WHF2_SALTS,1,1,83.23,0.008451141,6.865703109,Condition 4,Condition 3,Putative ABC-transporter ATP-binding protein OS=Salmonella typhimurium (strain SL1344) GN=yejF,12846.62563,13505.49651,5138.452843,15416.34047,3067.302531,1754.415765,14549.40595,18555.08034,6808.691856,5807.285916,6436.266147,2624.085338,1476.595343,1633.519698,1064.395617,802.5125738,24536.32195,33670.04768,4848.759499,3946.468475,2,2,2,4,0,0,2,2,4,2
tr|E1WHN9|E1WHN9_SALTS,1,1,37.63,0.003533266,5.320055217,Condition 4,Condition 3,Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3075,13923.32768,17973.4505,21296.31141,21545.42621,5923.840017,2437.194906,17107.22632,27373.94115,15435.24545,15978.56943,6975.702819,3492.198003,6119.747563,2282.959317,2055.652902,1114.832411,28849.86602,49672.75197,10992.09577,10858.5872,1,2,2,1,0,0,2,4,2,2
REV_sp|Q9JLQ0|CD2AP_MOUSE,1,1,25.22,0.927910138,53.39591311,Condition 3,Condition 7,CD2-associated protein OS=Mus musculus GN=Cd2ap PE=1 SV=2,40013.99242,40.99566788,24338.95999,0,991.0481109,42007.61806,2067.666314,2835.529365,289.6066728,586.5690203,20047.34257,7.965359211,6994.088706,0,343.907148,19215.30937,3486.941426,5145.351416,206.241248,398.6158389,0,0,0,0,0,1,0,0,0,0
sp|Q7M6Y3|PICA_MOUSE,1,1,62.65,0.054675474,11.73051106,Condition 7,Condition 2,Phosphatidylinositol-binding clathrin assembly protein OS=Mus musculus GN=Picalm PE=1 SV=1,654.2800914,7660.784516,4498.521176,2572.454715,10084.74099,71023.58688,8207.395635,11495.1603,40243.86399,41655.12371,327.7997604,1488.471921,1292.703392,272.5780128,3499.542026,32487.92142,13841.06693,20859.1172,28659.3698,28307.65265,0,0,0,0,0,2,0,0,0,0
sp|Q7TMD7|DSG4_MOUSE,1,1,42.81,0.860675029,4.037218888,Condition 5,Condition 4,Desmoglein-4 OS=Mus musculus GN=Dsg4 PE=1 SV=1,62.71256529,18694.43471,5506.938977,3477.121491,7046.771128,193.1052858,6014.800578,702.1674907,20148.86951,6969.000848,31.41951612,3632.283493,1582.484203,368.4367545,2445.325242,88.33106896,10143.44392,1274.153087,14348.86826,4735.937329,0,2,0,0,0,0,0,0,0,0
