,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,,"Spectral counts",,,,,
"REV_sp|Q9Y5A7|NUB1_HUMAN","2","0","60.34",,,"---","---","NEDD8 ultimate buster 1 OS=Homo sapiens GN=NUB1 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q9BVC6|TM109_HUMAN","2","2","102.29","0.0435594991642977","1.4378264305018","RG","DOC-ISD","Transmembrane protein 109 OS=Homo sapiens GN=TMEM109 PE=1 SV=1","485281.598975203","525336.097739196","552582.432546775","382912.167378996","280825.454323683","423459.063585415","485281.598975203","439057.839278724","432311.818354427","353073.629515261","264858.488892607","372808.208523561","1","0","1","1","1","1"
"REV_sp|O60284|ST18_HUMAN","2","0","33.09",,,"---","---","Suppression of tumorigenicity 18 protein OS=Homo sapiens GN=ST18 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q96PU4|UHRF2_HUMAN","2","1","62.22","0.0208713798054115","115.505377278506","RG","DOC-ISD","E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens GN=UHRF2 PE=1 SV=1","11865.3325818121","2835.76175471735","5991.61599942137","0","0","179.149324676518","11865.3325818121","2370.03212627806","4687.52941647682","0","0","157.720886230097","1","0","0","0","0","0"
"REV_sp|O75298|RTN2_HUMAN","2","0","53.73",,,"---","---","Reticulon-2 OS=Homo sapiens GN=RTN2 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q13136|LIPA1_HUMAN","2","1","55.64","0.48227641659566","1.12086566732444","RG","DOC-ISD","Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1","1881.57250976469","19865.8520490292","23147.5717419406","23731.8489427869","16322.0108635367","0","1881.57250976469","16603.195770506","18109.4588623224","21882.5379686728","15393.9860737206","0","0","0","1","0","0","0"
"REV_sp|Q16720|AT2B3_HUMAN","2","0","38.63",,,"---","---","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q99643|C560_HUMAN","2","2","71.51","0.00511473935164031","13.6370314424678","DOC-ISD","RG","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Homo sapiens GN=SDHC PE=1 SV=1","57886.6825381985","18344.6836842065","10051.0041508282","383216.845628587","356142.403008966","437276.149072878","57886.6825381985","15331.8555783653","7863.38403974614","353354.565626939","335893.122362097","384972.602512401","0","0","0","2","1","0"
"sp|O75348|VATG1_HUMAN","2","2","85.04","0.39087800818639","1.22283254570214","RG","DOC-ISD","V-type proton ATPase subunit G 1 OS=Homo sapiens GN=ATP6V1G1 PE=1 SV=3","306240.884798964","236580.010477091","271011.440623838","130937.836787039","328396.356447015","206196.290690545","306240.884798964","197725.434562041","212025.286708742","120734.469190996","309724.639940017","181532.706103102","2","1","1","0","1","0"
"REV_sp|Q68D51|DEN2C_HUMAN","2","0","36.62",,,"---","---","DENN domain-containing protein 2C OS=Homo sapiens GN=DENND2C PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q9NZK5|CECR1_HUMAN","2","1","40.21","0.0150748383460112","46.2031031292122","RG","DOC-ISD","Adenosine deaminase CECR1 OS=Homo sapiens GN=CECR1 PE=1 SV=2","652885.611205581","649751.772227191","690832.361077415","6245.42794909364","593.659160893514","36306.7106719329","652885.611205581","543040.180199494","540471.387805435","5758.75122735392","559.90532856141","31963.9864320825","1","1","0","0","0","0"
"sp|Q5F1R6|DJC21_HUMAN","2","1","122.94","0.469068119757931","1.17175512240193","RG","DOC-ISD","DnaJ homolog subfamily C member 21 OS=Homo sapiens GN=DNAJC21 PE=1 SV=2","54022.4430542139","49088.3594034397","38163.2404549431","25087.1200352603","46900.8064534137","48578.256847487","54022.4430542139","41026.3621825422","29856.9388088121","23132.1991817705","44234.1551801708","42767.7064110261","1","1","0","0","0","0"
"sp|Q9Y6A4|CP080_HUMAN","2","2","66.15","0.324286116399401","1.75543069029115","RG","DOC-ISD","UPF0468 protein C16orf80 OS=Homo sapiens GN=C16orf80 PE=1 SV=1","78598.6658460458","247911.239210701","240197.938817979","97627.125707974","73001.8576399156","152202.243774347","78598.6658460458","207195.685750875","187918.401996241","90019.5046002285","68851.172153986","133997.003994544","0","2","1","0","0","1"
"REV_sp|Q6TFL3|CC171_HUMAN","2","1","43.81","0.100644312380665","1.36287718861152","RG","DOC-ISD","Coiled-coil domain-containing protein 171 OS=Homo sapiens GN=CCDC171 PE=2 SV=1","18722.5113826069","17792.8071003317","19397.3035705387","17047.7512616435","10042.851154464","13934.8271095274","18722.5113826069","14870.6161137495","15175.4436692892","15719.3004709728","9471.84217096937","12268.0522806677","0","0","0","0","1","1"
"sp|P12931|SRC_HUMAN;sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN","2","1","53.87","0.115259298040896","1.325439531612","RG","DOC-ISD","Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens GN=SRC PE=1 SV=3","228502.411024019","220841.9735517","217312.066642596","139907.828853084","141446.248046536","221616.021183639","228502.411024019","184572.124677782","170013.683293608","129005.472113572","133404.002166961","195108.049259942","1","0","0","0","0","0"
"REV_sp|Q8N8E3|CE112_HUMAN","2","0","51.41",,,"---","---","Centrosomal protein of 112 kDa OS=Homo sapiens GN=CEP112 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q15398|DLGP5_HUMAN","2","1","47.92","0.594891351449546","2.07892776934546","RG","DOC-ISD","Disks large-associated protein 5 OS=Homo sapiens GN=DLGAP5 PE=1 SV=2","3487.66246929101","40917.4471264602","32128.8651439899","21049.5046121746","3371.11623999722","12393.5368440513","3487.66246929101","34197.3947753803","25135.9567260342","19409.2160711172","3179.44381273165","10911.1190795649","1","0","0","0","0","0"
"REV_sp|Q9NZC9|SMAL1_HUMAN","2","1","33.51","0.916068741202659","54.9037737266121","DOC-ISD","RG","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 OS=Homo sapiens GN=SMARCAL1 PE=1 SV=1","658.361541754004","947.595524738474","591.672014134747","1825.33068457832","118832.799093201","0","658.361541754004","791.967742921811","462.893478392233","1683.0912798646","112076.29192483","0","0","0","0","0","1","0"
"sp|P01111|RASN_HUMAN","2","2","74.37","0.187789714371638","1.75336163847217","DOC-ISD","RG","GTPase NRas OS=Homo sapiens GN=NRAS PE=1 SV=1","120058.18608895","123498.159715854","140595.730794347","291974.981877382","113737.019064469","267845.513506526","120058.18608895","103215.513636112","109994.803404157","269222.749657535","107270.243978109","235807.931954442","0","0","0","2","1","3"
"REV_sp|Q9C0H5|RHG39_HUMAN","2","2","48.05","0.952180317098418","1.01079928367278","DOC-ISD","RG","Rho GTPase-activating protein 39 OS=Homo sapiens GN=ARHGAP39 PE=1 SV=2","773025.574031482","945155.033557454","985198.444843449","802907.896964546","847305.460453729","1082360.25227637","773025.574031482","789928.064343985","770768.135293862","740341.074268218","799129.994916929","952896.800015878","1","1","1","0","0","0"
"sp|Q8WXH0|SYNE2_HUMAN","2","1","46.9","0.986507148695405","57.9771383500321","DOC-ISD","RG","Nesprin-2 OS=Homo sapiens GN=SYNE2 PE=1 SV=3","134.204905135437","120.480465711765","151.285253040465","23288.4550107628","0","248.560016421378","134.204905135437","100.693428794157","118.357730865063","21473.6956329581","0","218.829214914064","0","0","0","1","0","0"
"sp|O75251|NDUS7_HUMAN","2","2","110.8","0.964250581060323","1.1352360067784","DOC-ISD","RG","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens GN=NDUFS7 PE=1 SV=3","207324.266673236","212705.966736558","218540.743926934","308484.461763168","310563.99139479","105880.313198371","207324.266673236","177772.3300549","170974.936637321","284445.723700338","292906.174276039","93215.7397864652","2","0","1","1","0","0"
"sp|Q13356|PPIL2_HUMAN","2","1","66.01","0.000615725036129944","29.6450947389512","RG","DOC-ISD","Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1","33977.6634913272","52115.7779304016","66723.8791433716","2052.35168324636","893.435394226363","2209.10690788234","33977.6634913272","43556.574446197","52201.3003330327","1892.4216036424","842.63710712355","1944.87084959634","0","0","1","0","0","0"
"REV_sp|Q9BZ95|NSD3_HUMAN","2","0","36.21",,,"---","---","Histone-lysine N-methyltransferase NSD3 OS=Homo sapiens GN=WHSC1L1 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q14573|ITPR3_HUMAN","2","0","43.23",,,"---","---","Inositol 1,4,5-trisphosphate receptor type 3 OS=Homo sapiens GN=ITPR3 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q86V48|LUZP1_HUMAN","2","1","79.26","0.0145077668475346","1.29407822474092","DOC-ISD","RG","Leucine zipper protein 1 OS=Homo sapiens GN=LUZP1 PE=1 SV=2","20500.1171264651","17569.8896852944","21360.8081514867","25389.6268568331","26687.2840682278","24831.212597483","20500.1171264651","14684.3094064719","16711.5877552036","23411.1330745661","25169.9182610828","21861.0975180321","0","0","0","0","1","0"
"sp|O60645|EXOC3_HUMAN","2","0","60.99",,,"---","---","Exocyst complex component 3 OS=Homo sapiens GN=EXOC3 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|P21926|CD9_HUMAN","2","2","43.62","0.00384313921366741","1.46187639635014","DOC-ISD","RG","CD9 antigen OS=Homo sapiens GN=CD9 PE=1 SV=4","180007.252092472","148559.465754634","155365.899187718","235748.227808473","225230.504504734","246470.937953953","180007.252092472","124160.891131096","121550.216641075","217377.481143718","212424.515503089","216990.015643391","1","0","1","1","0","1"
"sp|Q6UW68|TM205_HUMAN","2","2","132.77","0.167609353199684","1.09350888256331","DOC-ISD","RG","Transmembrane protein 205 OS=Homo sapiens GN=TMEM205 PE=1 SV=1","471853.018350351","464196.453207233","456295.432392799","536330.520193602","457532.043479864","528678.956388037","471853.018350351","387959.42754194","356981.86635322","494536.814227518","431518.025842301","465442.522227121","1","0","1","2","1","1"
"sp|Q9H3K6|BOLA2_HUMAN","2","2","170.51","0.0136592363134611","1.28335130177218","DOC-ISD","RG","BolA-like protein 2 OS=Homo sapiens GN=BOLA2 PE=1 SV=1","1638154.43596589","1950187.36376678","1882328.42287213","2245798.97858826","2463750.67234336","2311242.10081455","1638154.43596589","1629899.5134905","1472636.07256133","2070794.46432685","2323668.5636512","2034789.43105702","2","1","1","1","1","0"
"sp|Q99816|TS101_HUMAN","2","2","93.5","0.169614447637312","1.09550155714237","RG","DOC-ISD","Tumor susceptibility gene 101 protein OS=Homo sapiens GN=TSG101 PE=1 SV=2","182115.504619926","199302.641704554","201886.436669336","183471.56792157","186828.946000827","162153.848365662","182115.504619926","166570.2920586","157945.470932481","169174.494616693","176206.364335273","142758.275623047","0","0","1","1","0","1"
"sp|O43617|TPPC3_HUMAN","2","2","52.9","0.876578276530178","1.01555893816807","DOC-ISD","RG","Trafficking protein particle complex subunit 3 OS=Homo sapiens GN=TRAPPC3 PE=1 SV=1","117554.979265874","93613.0492233308","105549.032255723","94425.9017386734","108781.981127598","118436.959043557","117554.979265874","78238.5663143472","82576.0852543188","87067.7369051229","102596.935913761","104270.458046532","0","0","0","1","0","2"
"sp|Q92542|NICA_HUMAN","2","2","75.34","0.30499974387186","1.30649767306541","DOC-ISD","RG","Nicastrin OS=Homo sapiens GN=NCSTN PE=1 SV=2","117015.786304218","111582.61292472","114880.780725336","113177.785012773","124559.502216567","211017.462127336","117015.786304218","93256.9095149512","89876.7609756431","104358.3744243","117477.39040874","185777.206790172","1","0","0","0","0","2"
"sp|O95139|NDUB6_HUMAN","2","1","72.39","0.0051031124807871","1.28741542707872","DOC-ISD","RG","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Homo sapiens GN=NDUFB6 PE=1 SV=3","302391.184425515","317703.329480851","336671.773362143","431944.921583165","414163.938361865","385646.818393283","302391.184425515","265525.513997268","263394.523528355","398285.492618218","390615.712284751","339518.767813576","2","1","0","0","1","1"
"sp|Q9H0M0|WWP1_HUMAN","2","1","61.61","0.0401426332754621","36.2910401220174","RG","DOC-ISD","NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens GN=WWP1 PE=1 SV=1","45101.4224671328","46637.1391119038","44045.6359437469","15.3039688674615","1998.43068204609","1727.80036892195","45101.4224671328","38977.7165832212","34459.0197658998","14.1114028081406","1884.80539229634","1521.13442742315","0","1","1","0","0","0"
"sp|Q8NBT2|SPC24_HUMAN","2","2","200.15","0.825975425222453","1.16824511235808","DOC-ISD","RG","Kinetochore protein Spc24 OS=Homo sapiens GN=SPC24 PE=1 SV=2","150737.913908389","204185.434118503","180714.064476643","291833.688856255","104177.511388585","229744.588908542","150737.913908389","170651.161993374","141381.305692348","269092.466934644","98254.263700646","202264.341407111","1","1","0","3","0","2"
"sp|Q96G23|CERS2_HUMAN","2","2","94.07","0.299443659118489","2.22096006393807","DOC-ISD","RG","Ceramide synthase 2 OS=Homo sapiens GN=CERS2 PE=1 SV=1","486545.474341737","24310.2923996593","12325.2987121005","587301.71195381","514677.825527888","59984.7150990862","486545.474341737","20317.7061297762","9642.67407747999","541536.06159717","485414.655392059","52809.8135048556","1","0","0","2","2","1"
"sp|Q13144|EI2BE_HUMAN","2","1","51.17","0.667227005185123","4.23437344538334","DOC-ISD","RG","Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens GN=EIF2B5 PE=1 SV=3","14149.4362412458","8145.95249980256","2662.36400360826","57776.5725308865","47903.8729475309","0","14149.4362412458","6808.10688399718","2082.89543012903","53274.3169381741","45180.1900634064","0","0","0","0","1","1","0"
"sp|Q9Y5J9|TIM8B_HUMAN","2","2","130.37","0.440972577934099","1.37271091268783","RG","DOC-ISD","Mitochondrial import inner membrane translocase subunit Tim8 B OS=Homo sapiens GN=TIMM8B PE=1 SV=1","114694.552172451","276838.85365348","325871.571811688","75834.5011898495","72666.2005723046","374118.424382119","114694.552172451","231372.390811489","254945.00632356","69925.0764499165","68534.5996270131","329369.309960282","0","2","2","0","0","0"
"sp|P20645|MPRD_HUMAN","2","2","98.71","0.34838517088716","1.32353576800891","RG","DOC-ISD","Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1","305988.226782444","529410.985504297","581385.907294393","305018.769925724","472521.571110215","292914.386237887","305988.226782444","442463.490299372","454846.162209113","281250.096869768","445655.290026384","257878.262563386","1","0","0","0","2","0"
"sp|Q9BSH4|TACO1_HUMAN","2","2","116.28","0.00589309363695223","1.32575199730021","RG","DOC-ISD","Translational activator of cytochrome c oxidase 1 OS=Homo sapiens GN=TACO1 PE=1 SV=1","418990.777291263","383725.278247187","424447.659728032","290866.511612478","300241.600510298","334527.842237845","418990.777291263","320704.387665129","332065.821795328","268200.657248411","283170.686237714","294514.243029746","3","2","1","1","1","1"
"sp|O95168|NDUB4_HUMAN","2","2","62.6","0.941467602480989","1.27040963621452","DOC-ISD","RG","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens GN=NDUFB4 PE=1 SV=3","246336.855569119","243151.956799819","213414.729130983","376143.794301138","427348.216841201","89483.4213084698","246336.855569119","203218.041228003","166964.608681118","346832.683804733","403050.368835334","78780.1156222996","0","1","0","2","1","1"
"sp|P33527|MRP1_HUMAN","2","1","45.21","1.83897885808193E-09","Infinity","RG","DOC-ISD","Multidrug resistance-associated protein 1 OS=Homo sapiens GN=ABCC1 PE=1 SV=3","27124.9644165043","25982.1044294152","30292.2209783695","0","0","0","27124.9644165043","21714.9491150264","23699.061645512","0","0","0","1","0","0","0","0","0"
"sp|Q6P3X3|TTC27_HUMAN","2","1","65.09","0.453241901560312","56.2668254122818","DOC-ISD","RG","Tetratricopeptide repeat protein 27 OS=Homo sapiens GN=TTC27 PE=1 SV=1","589.757920474414","0","0","179.349791504003","33004.4561553402","0","589.757920474414","0","0","165.37390878062","31127.9132622719","0","0","0","0","0","1","0"
"sp|Q9BRT2|UQCC2_HUMAN","2","2","105.98","0.320629843334757","1.11708560191092","RG","DOC-ISD","Ubiquinol-cytochrome-c reductase complex assembly factor 2 OS=Homo sapiens GN=UQCC2 PE=1 SV=1","243416.887267596","296394.425541599","268157.099885187","222749.259662661","217650.501411042","282882.690434263","243416.887267596","247716.265096937","209792.198643958","205391.461230561","205275.490604219","249046.479605816","1","1","1","1","0","1"
"sp|Q9Y547|IFT25_HUMAN","2","2","115.02","0.00216495779206161","5.41467514382804","RG","DOC-ISD","Intraflagellar transport protein 25 homolog OS=Homo sapiens GN=HSPB11 PE=1 SV=1","646215.561403676","721935.495717987","672510.472665886","192079.277571308","86448.4071130862","98348.3929347065","646215.561403676","603368.853221115","526137.293146708","177111.446081697","81533.187688727","86584.7288064094","4","3","2","0","1","0"
"sp|Q9Y3B9|RRP15_HUMAN","2","2","114.38","0.546319777585463","1.41424714109927","RG","DOC-ISD","RRP15-like protein OS=Homo sapiens GN=RRP15 PE=1 SV=2","122462.049231633","361250.828950094","373802.790128168","158402.065678032","154840.234658183","293098.446899354","122462.049231633","301921.016048698","292443.904091336","146058.540355292","146036.44342038","258040.307330784","0","1","1","1","1","1"
"sp|O43633|CHM2A_HUMAN","2","2","43.16","0.162595125655106","1.15788679929514","RG","DOC-ISD","Charged multivesicular body protein 2a OS=Homo sapiens GN=CHMP2A PE=1 SV=1","137394.501527571","141883.306004358","125613.945676587","127467.063237964","98615.828177747","123598.747113197","137394.501527571","118581.186467262","98273.8322241591","117534.156642597","93008.8025494499","108814.833473822","0","0","1","2","0","0"
"sp|Q9Y2Q3|GSTK1_HUMAN","2","2","139.84","0.650745085630246","1.0516350603177","DOC-ISD","RG","Glutathione S-transferase kappa 1 OS=Homo sapiens GN=GSTK1 PE=1 SV=3","341051.002276752","374516.855040635","376767.801247679","441250.529036667","329239.198303028","378248.748842548","341051.002276752","313008.304312715","294763.574918744","406865.958005206","310519.560118804","333005.597372992","0","1","2","2","0","1"
"sp|Q5U5X0|LYRM7_HUMAN","2","2","102.97","0.0815746140737141","1.13611541472935","RG","DOC-ISD","Complex III assembly factor LYRM7 OS=Homo sapiens GN=LYRM7 PE=1 SV=1","429176.215055363","470349.076881962","506432.724743903","420108.134534438","391657.27441826","425747.962007204","429176.215055363","393101.578763124","396206.681959059","387371.090514728","369388.715549455","374823.326851398","1","1","1","1","1","2"
"REV_sp|P31327|CPSM_HUMAN","2","2","41.72","0.292895648608811","1.14500244446186","RG","DOC-ISD","Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens GN=CPS1 PE=1 SV=2","140826.684639049","147672.874130606","124637.221143595","116945.868529685","99371.306074133","144500.203482584","140826.684639049","123419.908349894","97509.693637735","107832.828978041","93721.3260438406","127216.221411131","0","1","0","0","0","1"
"sp|Q8TEA8|DTD1_HUMAN","2","2","128.55","0.365912099459936","1.10431333798695","RG","DOC-ISD","D-tyrosyl-tRNA(Tyr) deacylase 1 OS=Homo sapiens GN=DTD1 PE=1 SV=2","280416.436229859","284319.761551221","275497.683135488","214985.161373888","309271.816872549","236608.486303895","280416.436229859","237624.676294174","215535.090031391","198232.382474996","291687.46925455","208307.233179894","0","1","1","0","1","1"
"sp|Q9Y2S0|RPAC2_HUMAN","2","2","90.69","0.00430398051893099","1.15446348059406","DOC-ISD","RG","DNA-directed RNA polymerases I and III subunit RPAC2 OS=Homo sapiens GN=POLR1D PE=1 SV=1","215202.663323811","206638.474774132","209344.996419203","234557.010543339","241593.655674299","252530.675539733","215202.663323811","172701.328990385","163780.661010655","216279.089817528","227857.302757827","222324.934901819","1","0","1","0","0","1"
"sp|O15126|SCAM1_HUMAN","2","1","62.99","0.322369077022488","1.17150903019369","RG","DOC-ISD","Secretory carrier-associated membrane protein 1 OS=Homo sapiens GN=SCAMP1 PE=1 SV=2","74515.1630505505","93301.3720840706","85156.1687595987","67046.6125697629","57061.4937045939","91829.3704110726","74515.1630505505","77978.0772828394","66621.7671649239","61821.9865112811","53817.1336104527","80845.4606755468","0","0","0","1","0","1"
"sp|Q4V328|GRAP1_HUMAN","2","1","48.52","0.258606971102048","1.54629162906774","RG","DOC-ISD","GRIP1-associated protein 1 OS=Homo sapiens GN=GRIPAP1 PE=1 SV=1","49067.0982568601","44334.2989526419","43438.0400091269","0","1757.39140451584","86737.8410899714","49067.0982568601","37053.081994277","33983.6682385092","0","1657.47094726117","76362.9401958262","1","1","0","0","0","0"
"sp|Q9NX14|NDUBB_HUMAN","2","2","84.48","0.0714668709709525","1.1497346530947","DOC-ISD","RG","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens GN=NDUFB11 PE=1 SV=1","523177.760635622","592970.631674083","626401.408332096","697725.732918439","644511.194125015","661232.963497686","523177.760635622","495584.456158605","490063.954092314","643355.25980787","607866.054597619","582141.457667901","0","1","0","0","0","2"
"sp|Q9H3K2|GHITM_HUMAN","2","2","100.55","0.0011498308794351","1.56591750378714","RG","DOC-ISD","Growth hormone-inducible transmembrane protein OS=Homo sapiens GN=GHITM PE=1 SV=2","179932.435214914","165856.013654926","177426.653732258","116724.671826807","100944.660883175","116457.529871677","179932.435214914","138616.750876438","138809.40612972","107628.869090173","95205.2242118975","102527.792681858","1","2","2","0","1","0"
"sp|P11277|SPTB1_HUMAN","2","0","53.74",,,"---","---","Spectrin beta chain, erythrocytic OS=Homo sapiens GN=SPTB PE=1 SV=5",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q92696|PGTA_HUMAN","2","1","43.9","0.138255351762046","1.18343206908107","RG","DOC-ISD","Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens GN=RABGGTA PE=1 SV=2","53103.1613825465","52447.3380175277","50012.4825468958","43270.516230773","51200.8918241832","36979.2987589664","53103.1613825465","43833.680961571","39127.1708921679","39898.6491371443","48289.7494857301","32556.124802385","0","1","1","0","0","0"
"sp|P62312|LSM6_HUMAN","2","2","92.62","0.361091029033202","1.04548491549767","RG","DOC-ISD","U6 snRNA-associated Sm-like protein LSm6 OS=Homo sapiens GN=LSM6 PE=1 SV=1","191055.435693115","170512.443319064","184927.813818042","168468.58084046","170911.751172848","183339.493714715","191055.435693115","142508.434611647","144677.924499924","155340.619504924","161194.177567158","161409.86008111","0","1","1","0","1","1"
"sp|Q9P0T7|TMEM9_HUMAN;sp|Q9NQ34|TMM9B_HUMAN","2","2","43.62","0.000616638262902258","1.72316884565531","DOC-ISD","RG","Transmembrane protein 9 OS=Homo sapiens GN=TMEM9 PE=1 SV=1","108271.52227108","101971.84937009","94232.8910078072","178106.961382424","184467.978719637","162089.06993622","108271.52227108","85224.5639398534","73722.9236054861","164227.926544275","173979.635180941","142701.245481746","1","1","0","1","0","1"
"sp|Q9BPU6|DPYL5_HUMAN","2","2","91.76","0.15806624317547","1.08584209179054","DOC-ISD","RG","Dihydropyrimidinase-related protein 5 OS=Homo sapiens GN=DPYSL5 PE=1 SV=1","227610.745235669","227317.074959548","228445.536066118","254465.78785609","225372.839815019","262196.926965624","227610.745235669","189983.791695288","178723.93198699","234636.470083448","212558.758017853","230834.985074586","1","0","2","1","1","2"
"REV_sp|Q14566|MCM6_HUMAN","2","2","43.72","0.118649138722154","4.13261097265165","DOC-ISD","RG","DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1","84264.9665180352","83981.2919586436","77675.6142356061","412452.729329119","522079.586291193","81767.1139655195","84264.9665180352","70188.6749185533","60769.369516917","380312.234903653","492395.572330785","71986.7725005689","0","1","0","2","1","1"
"sp|Q8WUW1|BRK1_HUMAN","2","2","58.71","0.105464687967556","1.63193180032262","DOC-ISD","RG","Protein BRICK1 OS=Homo sapiens GN=BRK1 PE=1 SV=1","124710.47449414","104159.938844208","106899.256245315","131500.129121839","154834.403450361","261618.668805198","124710.47449414","87053.2938535011","83632.4304324243","121252.944738157","146030.943759048","230325.893624217","1","0","0","0","1","1"
"sp|Q15388|TOM20_HUMAN","2","2","106.31","0.080633634558104","2.97319764678692","DOC-ISD","RG","Mitochondrial import receptor subunit TOM20 homolog OS=Homo sapiens GN=TOMM20 PE=1 SV=1","275414.632593879","44225.946966054","38082.3418023183","386299.988785133","273117.692386183","404163.266824671","275414.632593879","36962.525131123","29793.6479013227","356197.453989688","257588.969167528","355820.423774077","0","0","0","1","0","2"
"sp|P48507|GSH0_HUMAN","2","2","58.61","0.0787268379103861","1.48358416176351","DOC-ISD","RG","Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens GN=GCLM PE=1 SV=1","110690.539046931","103861.740339967","98514.105712004","147970.016310879","199555.630040448","116934.684161958","110690.539046931","86804.0698014864","77072.3238117266","136439.411356194","188209.444011457","102947.873514803","0","1","1","0","1","0"
"sp|Q15118|PDK1_HUMAN","2","1","64.8","0.117936791121391","2.87142147049915","RG","DOC-ISD","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial OS=Homo sapiens GN=PDK1 PE=1 SV=1","45740.6653126645","35384.1734038942","37804.4679043165","41418.2689106247","0","0","45740.6653126645","29572.8749389885","29576.2537840961","38190.7387080735","0","0","1","0","1","0","0","0"
"REV_sp|Q9BY07|S4A5_HUMAN","2","0","52.06",,,"---","---","Electrogenic sodium bicarbonate cotransporter 4 OS=Homo sapiens GN=SLC4A5 PE=2 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q96M27|PRRC1_HUMAN","2","2","150.37","0.0767835664174027","12.1396508056809","DOC-ISD","RG","Protein PRRC1 OS=Homo sapiens GN=PRRC1 PE=1 SV=1","92074.5372119375","37296.4986185105","32392.5470897923","1604866.29338","241456.632342911","117430.484004619","92074.5372119375","31171.1305706518","25342.2477963668","1479806.6380835","227728.070197403","103384.369665254","0","0","0","3","2","1"
"sp|Q16637|SMN_HUMAN","2","2","114.62","0.246927484821254","1.44297035536035","RG","DOC-ISD","Survival motor neuron protein OS=Homo sapiens GN=SMN1 PE=1 SV=1","639665.255302344","519870.062773512","680958.757946541","467229.481946499","603546.85279788","204713.53875533","639665.255302344","434489.515282366","532746.793117281","430820.493735072","569230.833411863","180227.309335886","2","0","3","3","1","1"
"sp|O96000|NDUBA_HUMAN","2","2","71.64","0.353555568201766","3.5255802955023","DOC-ISD","RG","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens GN=NDUFB10 PE=1 SV=3","104147.953134546","89989.6514209804","84211.7027793623","468428.282203971","469280.639663848","43633.9113387781","104147.953134546","75210.2550736126","65882.8659960828","431925.877146799","442598.629056827","38414.7647693567","2","0","0","1","1","0"
"sp|Q3MHD2|LSM12_HUMAN","2","2","104.7","0.00158176085353934","1.63778259840148","DOC-ISD","RG","Protein LSM12 homolog OS=Homo sapiens GN=LSM12 PE=1 SV=2","221916.949399776","230829.38029896","186928.634926651","346658.914792504","346716.015132746","354273.595771292","221916.949399776","192919.255677006","146243.263100498","319645.421787986","327002.693057447","311898.164248538","2","0","0","1","0","1"
"sp|P11217|PYGM_HUMAN","2","0","96.89",,,"---","---","Glycogen phosphorylase, muscle form OS=Homo sapiens GN=PYGM PE=1 SV=6",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
